Cat,AUN,school_district,county,total_state_rev,bef,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Staff and Program Development 7180,Vocational Education 7220,Alternative Education 7230,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",Sewage Treatment Operations / Environmental Subsidies 7350,Safe Schools 7360,Vocational Training of the Unemployed 7400,PA Accountability Grants 7501,Project 720 / High School Reform 7503,Ready to Learn Block Grant 7505,Supplemental Equipment Grants 7509,Revenue for the Support of Public Schools 7598,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
1,128326303,Penns Manor Area SD,Indiana,"$11,823,694.96","$7,315,659.53",,"$6,541.63",,,"$37,402.09",,"$1,050.00",,,"$689,620.00",,,,"$102,000.00",,"$928,263.65","$11,935.00","$593,078.64","$15,454.97","$274,250.69",,"$25,000.00",,,,"$194,325.00","$9,675.61",,,,"$329,501.05","$1,289,937.10",,,
1,128327303,Purchase Line SD,Indiana,"$13,747,483.38","$8,807,108.42",,"$78,750.34",,,,,"$1,890.00",,,"$845,258.55",,,,,,"$1,431,199.50","$10,395.00","$225,657.69","$16,445.07","$282,807.32",,,,,,"$218,571.00",,,,,"$363,696.13","$1,465,704.36",,,
1,128328003,United SD,Indiana,"$15,307,154.09","$8,810,627.62",,"$11,953.03",,,"$30,544.31",,"$2,485.00",,,"$985,926.22",,,,"$255,000.00",,"$1,389,559.50","$19,250.00","$1,166,567.47","$18,746.81","$445,958.78",,"$24,920.71",,,,"$208,937.00","$4,537.82",,,,"$381,115.57","$1,551,024.25",,,
1,106330703,Brockway Area SD,Jefferson,"$11,320,030.39","$6,983,314.09",,"$12,176.57",,,"$39,428.18",,"$1,715.00",,,"$719,433.40",,,,,,"$575,291.61",,"$740,648.60","$19,070.80","$352,008.44",,,,,,"$231,289.00","$5,257.06",,"$11,500.00",,"$308,018.31","$1,320,879.33",,,
1,106330803,Brookville Area SD,Jefferson,"$17,071,800.75","$8,956,346.88",,"$41,062.67",,,,,,,,"$1,167,108.80",,,,,,"$1,138,511.65","$24,640.00","$2,581,963.19","$28,421.46","$713,770.67",,,,,,"$295,869.00",,,,,"$416,038.02","$1,708,068.41",,,
1,106338003,Punxsutawney Area SD,Jefferson,"$25,216,819.46","$15,342,030.36",,"$151,460.37",,,,,"$2,625.00",,,"$1,788,173.75",,,,,,"$2,242,019.45","$148,610.00","$616,718.75","$44,300.45","$1,118,306.57",,,,,,"$441,183.00",,,,,"$683,606.72","$2,637,785.04",,,
1,111343603,Juniata County SD,Juniata,"$18,858,752.91","$10,180,369.72",,"$120,358.76",,,"$66,027.46",,,$320.00,"$52,040.31","$1,701,484.62",,,,,,"$2,385,753.71","$113,190.00",,"$60,547.20","$520,861.85",,,,,,"$514,922.00","$8,536.85",,"$20,147.70",,"$610,486.66","$2,503,706.07",,,
1,119350303,Abington Heights SD,Lackawanna,"$14,871,217.02","$6,273,963.86",,"$105,592.98",,,,,,$28.00,,"$1,642,785.13",,,,,,"$854,965.43","$166,705.00","$781,472.37","$71,035.43","$813,661.91",,,,,,"$334,257.00",,,,,"$701,335.94","$3,125,413.97",,,
1,119351303,Carbondale Area SD,Lackawanna,"$15,967,287.41","$8,535,125.46",,"$13,983.35",,,,,,,,"$1,137,010.87",,,,,,"$677,074.85","$30,800.00","$2,117,224.34","$28,601.46","$624,998.28",,,,,,"$331,550.00",,,,,"$414,651.48","$2,056,267.32",,,
1,119352203,Dunmore SD,Lackawanna,"$7,696,412.51","$4,278,302.67",,,,,,,"$3,045.00",,,"$851,553.40",,,,,,"$134,454.57","$15,400.00","$231,675.83","$39,374.18","$335,571.79",,,,,,"$209,240.00",,,,,"$318,492.87","$1,279,302.20",,,
1,119354603,Lakeland SD,Lackawanna,"$10,340,823.14","$5,384,312.86",,"$98,287.09",,,,,,,,"$917,245.78",,,,,,"$1,470,786.78","$67,375.00",,"$27,140.92","$339,054.81",,,,,,"$271,345.00",,,,,"$343,560.82","$1,421,714.08",,,
1,119355503,Mid Valley SD,Lackawanna,"$9,244,060.31","$4,146,792.45",,,,,,,,,,"$885,148.17",,,,,,"$242,282.05","$53,130.00","$1,590,440.56","$34,243.55","$261,381.23",,"$30,000.00",,,,"$226,462.00",,,,,"$355,941.50","$1,418,238.80",,,
1,119356503,North Pocono SD,Lackawanna,"$18,289,047.27","$8,496,596.97",,"$49,220.92",,,,,,,,"$1,728,831.37",,,,,,"$2,003,514.51","$60,830.00","$454,120.35","$54,961.16","$1,197,067.65",,,,,,"$417,576.00",,,,,"$744,311.52","$3,082,016.82",,,
1,119356603,Old Forge SD,Lackawanna,"$5,117,892.05","$2,997,247.81",,,,,,,,,,"$513,704.09",,,,,,"$86,519.54","$15,400.00","$186,532.41","$17,234.33","$224,311.15",,,,,,"$16,147.00",,,,,"$215,685.15","$845,110.57",,,
1,119357003,Riverside SD,Lackawanna,"$9,201,780.50","$4,914,770.89",,,,,,,$420.00,$80.00,,"$809,420.72",,,,,,"$467,641.87","$47,355.00","$390,045.00","$27,001.56","$462,866.06",,,,,,"$222,157.00",,,,,"$358,662.22","$1,501,360.18",,,
1,119357402,Scranton SD,Lackawanna,"$77,748,613.29","$41,337,046.46",,"$134,233.68",,,,,,,,"$5,858,141.75",,,,,,"$1,176,913.53","$167,475.00","$4,900,303.12",,"$4,368,794.37",,,,,,"$2,155,739.00",,,"$412,797.73",,"$3,201,960.39","$14,035,208.26",,,
1,119358403,Valley View SD,Lackawanna,"$14,455,724.00","$7,837,180.00",,"$45,537.00",,,,,,,,"$1,367,964.00",,,,,,"$673,955.00",,"$306,947.00","$48,797.00","$894,371.00",,"$25,000.00",,,,"$393,156.00",,,,,"$565,279.00","$2,297,538.00",,,
1,113361303,Cocalico SD,Lancaster,"$16,335,087.31","$7,325,755.13",,"$3,194.96",,,,,,,,"$1,713,033.50",,,,"$127,500.00",,"$1,037,986.82","$84,315.00","$290,959.49","$55,049.75","$1,102,471.82",,,,,,"$400,960.00",,,"$1,563.63",,"$843,241.25","$3,349,055.96",,,
1,113361503,Columbia Borough SD,Lancaster,"$12,002,905.06","$6,720,499.52",,"$78,216.32",,,,,,,,"$1,320,514.86",,,,,,"$258,094.21",,"$692,394.77","$27,263.65","$637,326.84",,"$60,000.00",,,,"$295,569.00",,,,,"$399,390.27","$1,513,635.62",,,
1,113361703,Conestoga Valley SD,Lancaster,"$14,125,633.12","$4,047,132.44",,"$67,741.85",,,,,,$118.00,,"$1,654,601.55",,,,"$340,000.00",,"$676,568.66","$185,185.00","$1,214,111.99","$100,838.50","$701,314.90",,,,,,"$421,118.00",,,,,"$899,350.64","$3,817,551.59",,,
1,113362203,Donegal SD,Lancaster,"$16,859,142.30","$7,038,668.79",,"$113,555.38",,,,,,$200.00,,"$1,396,480.29",,,,,,"$939,219.28","$80,850.00","$2,428,884.62","$60,297.26","$667,307.03",,"$47,455.00",,,,"$452,463.00",,,,,"$709,771.66","$2,923,989.99",,,
1,113362303,Eastern Lancaster County SD,Lancaster,"$16,131,458.16","$4,358,997.04",,"$137,024.98",,,"$58,486.54",,,,,"$1,660,117.45",,,,,,"$1,228,389.74","$145,145.00","$4,055,773.68","$79,196.16","$445,327.82",,,,,,"$247,418.00",,,,,"$726,907.66","$2,988,674.09",,,
1,113362403,Elizabethtown Area SD,Lancaster,"$18,715,262.70","$8,745,931.17",,"$77,646.20",,,"$50,145.92",,,$160.00,,"$2,084,916.42",,,,,,"$1,000,231.28","$58,905.00","$812,378.83","$70,137.19","$597,445.58",,"$30,000.00",,,,"$472,997.00",,,"$9,284.12",,"$909,921.02","$3,795,162.97",,,
1,113362603,Ephrata Area SD,Lancaster,"$19,829,315.56","$9,550,420.63",,"$79,237.64",,,"$20,303.43",,,$240.00,,"$2,224,921.12",,,,,,"$755,850.41","$70,070.00","$520,845.92","$83,679.16","$1,020,643.25",,,,,,"$515,064.00",,,,,"$983,285.63","$4,004,754.37",,,
1,113363103,Hempfield  SD,Lancaster,"$32,760,971.14","$12,591,901.82",,"$208,109.96",,,,,,$265.00,,"$3,703,426.64",,,,,,"$1,479,076.07",,"$2,432,033.16","$134,784.03","$1,627,281.74",,,,,,"$785,641.00",,,,,"$1,950,373.78","$7,848,077.94",,,
1,113363603,Lampeter-Strasburg SD,Lancaster,"$12,405,117.79","$4,084,221.66",,"$60,033.09",,,"$48,642.51",,,,,"$1,379,678.83",,,,,,"$578,890.55","$112,420.00","$1,175,787.00","$59,346.73","$632,542.33",,,,,,"$329,268.00",,,,,"$774,791.14","$3,169,495.95",,,
1,113364002,Lancaster SD,Lancaster,"$107,058,639.00","$59,909,534.00",,"$272,186.00",,,"$301,745.00",,,"$5,852.00",,"$9,716,132.00",,,,"$3,426,999.00","$5,805.00","$1,597,884.00","$345,345.00","$2,281,773.00","$222,814.00","$4,982,218.00",,"$55,000.00",,,,"$2,700,330.00","$17,877.00",,"$3,277.00",,"$3,789,606.00","$17,424,262.00",,,
1,113364403,Manheim Central SD,Lancaster,"$14,662,099.91","$6,802,189.67",,"$114,949.91",,,"$40,675.79",,,$29.00,,"$1,575,512.14",,,,,,"$896,563.32","$85,855.00","$263,396.66","$64,373.90","$830,455.43",,,,,,"$301,665.00",,,,,"$707,380.74","$2,979,053.35",,,
1,113364503,Manheim Township SD,Lancaster,"$19,968,214.70","$5,515,508.27",,"$123,988.61",,,,,,,,"$2,488,148.60",,,,,,"$1,007,003.74","$240,240.00","$1,982,638.29","$111,399.45","$1,106,114.31",,,,,,"$474,037.00",,,,,"$1,392,907.07","$5,526,229.36",,,
1,113365203,Penn Manor SD,Lancaster,"$26,354,707.00","$11,390,196.00",,"$93,058.00",,,"$45,069.00",,,$480.00,,"$2,774,332.00",,,,,,"$1,508,306.00","$130,515.00","$2,671,140.00","$102,180.00","$1,295,316.00",,,,,,"$620,860.00",,,"$1,000.00",,"$1,201,830.00","$4,520,425.00",,,
1,113365303,Pequea Valley SD,Lancaster,"$8,495,423.83","$2,767,686.71",,"$137,993.07",,,"$55,639.36",,,,,"$855,978.84",,,,,,"$1,018,087.97","$72,765.00","$831,446.87","$39,033.90","$374,391.04",,,,,,"$113,497.00","$8,254.68",,"$12,502.00",,"$421,765.99","$1,786,381.40",,,
1,113367003,Solanco SD,Lancaster,"$19,527,032.06","$10,019,564.41",,"$64,727.51",,,"$90,822.32",,,$867.00,,"$2,227,676.40",,,,,,"$1,766,248.94","$66,990.00","$234,859.57","$65,076.42","$545,972.82",,,,,,"$496,413.00","$10,827.19",,,,"$737,722.12","$3,199,264.36",,,
1,113369003,Warwick SD,Lancaster,"$21,244,327.57","$9,719,704.27",,"$47,230.21",,,,,,,,"$2,362,739.48",,,,,,"$687,724.56","$99,715.00","$1,381,174.31","$86,828.15","$925,325.06",,"$5,200.00",,,,"$618,483.00",,,,,"$1,090,497.23","$4,219,706.30",,,
1,104372003,Ellwood City Area SD,Lawrence,"$17,805,208.98","$11,465,561.80",,"$16,650.75",,,,,,$80.00,,"$1,399,192.96",,,,,,"$590,990.88","$20,405.00","$487,014.66","$33,037.86","$690,272.70",,,,,,"$361,395.00",,,,,"$533,264.35","$2,207,343.02",,,
1,104374003,Laurel SD,Lawrence,"$11,852,054.10","$7,532,831.19",,,,,"$48,140.28",,"$1,925.00",,,"$820,654.98",,,,,,"$509,692.77",,"$419,299.71","$22,630.10","$365,695.09",,,,,,"$255,143.00","$5,894.13",,,,"$394,465.84","$1,475,682.01",,,
1,104375003,Mohawk Area SD,Lawrence,"$16,281,704.87","$9,907,874.85",,"$75,634.07",,,"$189,857.78",,,,,"$1,168,584.30",,,,,,"$735,367.13","$13,475.00","$841,019.69","$27,935.00","$483,355.00",,,,,,"$307,754.00","$13,377.89",,"$2,106.00",,"$505,177.39","$2,010,186.77",,,
1,104375203,Neshannock Township SD,Lawrence,"$6,115,976.43","$3,188,768.87",,"$20,699.30",,,,,"$1,715.00",,,"$658,101.44",,,,,,"$244,576.58","$14,245.00","$172,519.38","$22,248.12","$196,449.04",,,,,,"$157,788.00",,,,,"$305,869.20","$1,132,996.50",,,
1,104375302,New Castle Area SD,Lawrence,"$35,833,801.87","$23,228,973.92",$27.66,"$30,298.13",,,,,"$1,015.00",,,"$2,641,462.58",,,,,,"$729,864.36","$23,100.00","$1,058,388.81","$57,425.40","$1,185,391.33",,"$135,565.00",,,,"$937,433.00",,,"$3,000.00",,"$992,868.57","$4,808,988.11",,,
1,104376203,Shenango Area SD,Lawrence,"$11,182,745.35","$7,294,644.34",,"$41,197.70",,,,,"$2,345.00",,,"$787,339.30",,,,,,"$320,110.22","$5,005.00",,"$21,413.45","$459,832.36",,"$57,104.00",,,,"$247,695.00",,,,,"$388,908.99","$1,557,149.99",,,
1,104377003,Union Area SD,Lawrence,"$7,239,459.00","$4,741,363.00",,"$32,265.00",,"$4,903.00",,,,,,"$485,848.00",,,,,,"$195,631.00","$1,540.00","$235,577.00","$26,805.00","$251,604.00",,,,,,"$176,024.00",,,,,"$177,647.00","$910,252.00",,,
1,104378003,Wilmington Area SD,Lawrence,"$10,259,010.85","$5,678,936.56",,"$113,649.77",,,"$32,415.80",,"$2,345.00",,,"$1,034,993.37",,,,,,"$715,374.29","$61,600.00","$370,361.36","$21,038.93","$379,465.12",,,,,,"$243,441.00",,,"$1,114.46",,"$299,409.02","$1,304,866.17",,,
1,113380303,Annville-Cleona SD,Lebanon,"$8,209,025.37","$4,594,126.10",,"$69,805.54",,,,,,$160.00,,"$861,630.45",,,,,,"$329,091.59","$10,780.00","$201,845.71","$26,860.90","$260,326.26",,,,,,"$189,420.00",,,,,"$288,975.46","$1,376,003.36",,,
1,113381303,Cornwall-Lebanon SD,Lebanon,"$22,503,569.58","$10,067,729.69",,"$210,562.68",,,"$87,955.63",,,$120.00,,"$2,317,639.45",,,,,,"$1,440,426.89","$79,310.00","$534,660.49","$91,168.43","$1,261,779.36",,,,,,"$528,189.00","$9,272.56",,,,"$1,031,337.72","$4,843,417.68",,,
1,113382303,Eastern Lebanon County SD,Lebanon,"$11,857,381.78","$4,931,368.37",,,,,"$24,407.14",,,,,"$1,126,412.05",,,,,,"$1,212,477.24","$26,950.00","$1,037,496.55","$44,948.96","$464,514.41",,,,,,"$289,977.00","$5,096.17",,,,"$522,099.62","$2,171,634.27",,,
1,113384603,Lebanon SD,Lebanon,"$44,968,417.69","$28,291,657.57",,"$22,457.14",,,,,$770.00,"$3,077.00",,"$2,949,509.00",,,,,,"$680,341.86","$22,330.00","$1,516,230.24","$108,754.45","$1,767,853.44",,"$33,546.49",,,,"$1,130,791.00",,,,,"$1,636,793.48","$6,804,306.02",,,
1,113385003,Northern Lebanon SD,Lebanon,"$14,438,057.66","$7,585,518.11",,"$88,512.71",,,"$110,382.22",,,,,"$1,265,350.86",,,,,,"$1,311,487.92","$70,455.00","$381,354.07","$42,297.52","$648,214.71",,,,,,"$305,011.00",,,$972.48,,"$546,087.45","$2,082,413.61",,,
1,113385303,Palmyra Area SD,Lebanon,"$13,659,792.62","$6,342,953.66",,"$24,792.18",,,,,,,,"$1,401,516.04",,,,,,"$655,141.87","$63,910.00","$708,055.23","$63,201.50","$344,635.94",,,,,,"$361,796.00",,,,,"$734,779.26","$2,959,010.94",,,
1,121390302,Allentown City SD,Lehigh,"$170,031,359.00","$107,722,765.00","$28,774.00","$234,453.00",,,,,,"$3,456.00",,"$10,363,520.00",,,,,$437.00,"$2,257,649.00","$928,620.00","$1,888,961.00","$356,125.00","$9,641,022.00",,,,,,"$3,929,579.00",,,"$116,175.00",,"$5,357,693.00","$27,202,130.00",,,
1,121391303,Catasauqua Area SD,Lehigh,"$8,963,547.06","$4,202,951.93",,"$52,994.64",,,,,,,,"$937,015.60",,,,,,"$152,901.94","$36,575.00","$356,133.80","$29,729.87","$681,694.18",,,,,,"$206,861.00",,,,,"$459,329.94","$1,847,359.16",,,
1,121392303,East Penn SD,Lehigh,"$32,309,740.22","$11,584,800.18",,"$165,155.47",,,,,,,,"$3,337,788.32",,,,,,"$1,893,907.60","$374,220.00","$1,362,028.94","$147,553.91","$1,818,604.51",,"$60,000.00",,,,"$705,924.00",,,,,"$2,147,507.75","$8,712,249.54",,,
1,121394503,Northern Lehigh SD,Lehigh,"$13,044,242.48","$6,946,148.34",,"$80,787.97",,,,,,,,"$1,196,931.71",,,,,,"$581,122.39","$19,250.00","$440,631.79","$28,841.59","$952,547.49",,"$20,000.00",,,,"$298,608.00",,,,,"$491,711.17","$1,987,662.03",,,
1,121394603,Northwestern Lehigh SD,Lehigh,"$12,746,699.35","$5,617,937.16",,"$40,024.86",,,,,,,,"$1,342,259.44",,,,,,"$983,122.66","$69,300.00","$416,760.90","$41,364.90","$674,898.19",,,,,,"$230,490.00",,,,,"$678,919.35","$2,651,621.89",,,
1,121395103,Parkland SD,Lehigh,"$29,821,610.00","$7,618,044.00",,"$138,108.00",,,,,,,,"$3,566,234.00",,,,,,"$1,199,325.00","$346,115.00","$1,115,250.00","$179,705.00","$1,762,367.00",,"$24,716.00",,,,"$585,541.00",,,,,"$2,828,901.00","$10,457,304.00",,,
1,121395603,Salisbury Township SD,Lehigh,"$7,395,979.91","$2,350,459.39",,,,,,,,,,"$986,956.79",,,,,,"$507,951.10",,"$89,783.54","$50,912.81","$506,878.80",,,,,,"$103,127.00",,,,,"$549,936.64","$2,249,973.84",,,
1,121395703,Southern Lehigh SD,Lehigh,"$13,702,367.26","$4,553,117.51",,"$65,919.86",,,,,,,,"$1,320,674.55",,,,,,"$1,529,490.26",,"$629,709.04","$63,291.20","$663,401.38",,,,,,"$147,449.00",,,,,"$945,523.14","$3,783,791.32",,,
1,121397803,Whitehall-Coplay SD,Lehigh,"$19,119,022.23","$7,716,258.28",,"$78,278.19",,,,,,$36.00,,"$1,969,675.80",,,,,,"$720,810.67","$170,940.00","$875,927.85","$89,135.17","$1,177,439.87",,,,,,"$514,816.00",,,,,"$1,184,377.32","$4,621,327.08",,,
1,118401403,Crestwood SD,Luzerne,"$14,623,164.88","$7,187,634.27",,"$21,586.53",,,,,,,,"$1,448,100.97",,,,,,"$1,923,942.88","$128,205.00","$22,754.61","$55,579.21","$420,556.43",,,,"$402,850.00",,,,,,,"$633,458.13","$2,378,496.85",,,
1,118401603,Dallas SD,Luzerne,"$11,509,708.74","$5,851,586.68",,"$116,674.51",,,,,,,,"$1,178,475.96",,,,,,"$616,356.15","$128,205.00","$284,573.23",,"$320,503.84",,,,"$315,444.00",,,,,,,"$549,444.97","$2,148,444.40",,,
1,118402603,Greater Nanticoke Area SD,Luzerne,"$18,604,466.85","$10,967,830.05",,"$12,883.85",,,,,,,,"$1,410,143.57",,,,"$161,500.00",,"$903,237.27","$26,180.00","$434,700.95","$40,867.90","$705,622.65",,,,,,"$506,595.00",,,"$48,541.15",,"$639,489.96","$2,746,874.50",,,
1,118403003,Hanover Area SD,Luzerne,"$14,231,549.03","$7,550,353.59",,"$5,278.28",,,,,,,,"$1,327,720.38",,,,"$177,541.12",,"$958,593.43","$88,550.00","$29,123.79","$37,079.31","$888,928.47",,,,"$366,048.00",,,,,,,"$562,110.77","$2,240,221.89",,,
1,118403302,Hazleton Area SD,Luzerne,"$75,166,477.10","$37,299,139.60",,"$182,988.47",,,"$559,289.94",,,"$2,242.00","$7,498.00","$4,882,508.64","$4,541,908.00",,,"$1,372,750.00",,"$2,359,044.65","$145,530.00","$3,510,029.57","$228,910.88","$2,692,355.10",,,,,,"$2,013,301.00","$33,650.19",,,,"$3,135,860.90","$12,199,470.16",,,
1,118403903,Lake-Lehman SD,Luzerne,"$12,884,958.77","$6,807,014.14",,"$13,974.10",,,,,,,,"$1,169,145.04",,,,,,"$1,290,139.73","$70,070.00","$334,575.03","$34,299.79","$462,232.11",,,,,,"$309,098.00",,,,,"$490,937.82","$1,903,473.01",,,
1,118406003,Northwest Area SD,Luzerne,"$11,386,912.97","$7,137,917.88",,"$21,988.65",,,"$30,021.63",,,,,"$876,823.17",,,,"$170,000.00",,"$1,121,071.06",,,,"$487,573.28",,,,"$240,242.93",,,,,,,"$262,976.78","$1,038,297.59",,,
1,118406602,Pittston Area SD,Luzerne,"$19,493,145.77","$9,706,372.71",,"$103,497.22",,,,,,,,"$1,619,669.98",,,,,,"$1,787,664.91",,"$848,120.67",,"$908,044.25",,,,,,"$495,591.00",,,"$78,218.64",,"$810,302.45","$3,135,663.94",,,
1,118408852,Wilkes-Barre Area SD,Luzerne,"$48,504,833.91","$26,961,191.05",,"$77,391.12",,,,,,,,"$4,530,026.66",,,,,,"$1,008,987.68","$233,695.00","$262,204.27","$151,616.86","$2,883,290.75",,"$38,230.00",,,,"$1,190,341.60",,,,,"$2,253,145.85","$8,907,414.91",,,"$7,298.16"
1,118409203,Wyoming Area SD,Luzerne,"$14,414,725.18","$7,803,308.89",,"$3,481.68",,,,,,,,"$1,481,077.24",,,,,,"$1,215,632.44",,"$61,599.05","$46,855.11","$467,355.48",,,,,,"$357,527.00",,,,,"$552,724.29","$2,425,164.00",,,
1,118409302,Wyoming Valley West SD,Luzerne,"$36,279,546.04","$19,682,257.30",,"$75,521.89",,,,,,,,"$3,201,685.71",,,,,,"$846,217.00","$99,330.00","$1,971,427.41","$101,432.94","$1,566,315.91",,"$9,792.48",,,,"$1,030,845.00",,,"$18,598.10",,"$1,585,744.80","$6,090,377.50",,,
1,117412003,East Lycoming SD,Lycoming,"$14,202,333.64","$8,182,686.91",,"$33,063.87",,,"$28,763.37",,,,,"$1,045,631.03",,,,"$210,400.00",,"$803,517.86",$770.00,"$856,640.48","$29,167.07","$534,195.40",,,,,,"$267,638.00",,,,,"$442,796.79","$1,767,062.86",,,
1,117414003,Jersey Shore Area SD,Lycoming,"$22,639,261.84","$12,948,955.93",,"$11,427.86",,,"$93,141.23",,,,,"$1,766,298.21",,,,"$170,000.00",,"$1,107,125.03","$96,250.00","$1,274,113.45","$44,968.29","$1,142,741.12",,"$30,000.00",,,,"$516,816.00","$8,304.60",,,,"$716,073.63","$2,713,046.49",,,
1,117414203,Loyalsock Township SD,Lycoming,"$6,892,401.16","$3,054,023.92",,"$25,152.31",,,,,,,,"$727,332.24",,,,,,"$135,798.45",,"$670,763.28","$26,493.15","$393,671.04",,,,,,"$164,160.00",,,,,"$350,980.61","$1,344,026.16",,,
1,117415004,Montgomery Area SD,Lycoming,"$8,664,679.06","$5,172,656.96",,"$46,986.57",,,"$27,712.71",,,,,"$587,780.63",,,,"$425,000.00",,"$237,828.76","$23,870.00","$349,100.31","$15,472.93","$318,783.65",,,,,,"$136,406.00","$4,967.84",,,,"$256,470.63","$1,061,642.07",,,
1,117415103,Montoursville Area SD,Lycoming,"$12,439,368.26","$6,948,082.59",,"$58,369.88",,,,,,,,"$1,243,688.68",,,,,,"$492,625.71",,"$505,301.63","$35,845.14","$511,906.32",,,,,,"$309,145.00",,,,,"$465,049.06","$1,869,354.25",,,
1,117415303,Muncy SD,Lycoming,"$6,956,490.56","$3,859,596.66",,"$154,408.87",,,,,"$1,505.00",,,"$636,959.52",,,,,,"$211,898.82","$3,465.00","$149,159.23","$18,928.63","$327,803.36",,"$30,000.00",,,,"$134,126.00",,,,,"$284,053.55","$1,144,585.92",,,
1,117416103,South Williamsport Area SD,Lycoming,"$10,282,156.59","$6,015,199.87",,"$17,157.94",,,,,,,,"$842,355.63",,,,,,"$223,424.09","$4,620.00","$516,494.10","$23,521.67","$560,595.59",,,,,,"$228,011.00",,,,,"$362,518.44","$1,488,258.26",,,
1,117417202,Williamsport Area SD,Lycoming,"$46,224,310.21","$25,666,621.36",,"$293,020.60",,,"$351,308.58",,,,,"$4,592,917.65",,,,,,"$1,074,511.53","$7,315.00","$1,753,402.01","$97,306.01","$2,445,844.15",,,,,,"$989,521.00","$24,168.01",,"$10,050.15",,"$1,745,848.53","$7,172,475.63",,,
1,109420803,Bradford Area SD,McKean,"$24,109,072.60","$12,993,790.53",,"$121,657.52",,,"$191,971.39",,,,,"$1,925,796.90",,,,"$334,300.00",,"$972,259.06","$48,125.00","$986,580.44","$50,701.09","$1,522,048.34",,,,,,"$577,916.00","$13,960.93",,,,"$875,370.90","$3,494,594.50",,,
1,109422303,Kane Area SD,McKean,"$12,382,963.26","$8,175,814.76",,"$8,951.86",,,,,"$1,610.00",,,"$827,452.65",,,,,,"$411,935.71",,"$297,862.04","$20,894.28","$339,870.02",,,,,,"$246,106.00",,,,,"$421,277.52","$1,631,188.42",,,
1,109426003,Otto-Eldred SD,McKean,"$9,228,548.92","$5,609,072.14",,"$48,427.43",,,,,,,,"$565,650.98",,,,,,"$557,858.69","$1,540.00","$701,676.17","$11,849.66","$188,724.46",,,,,,"$191,211.00",,,,,"$276,881.37","$1,075,657.02",,,
1,109426303,Port Allegany SD,McKean,"$10,789,164.89","$7,260,877.07",,"$34,865.97",,,,,$980.00,,,"$709,087.23",,,,,,"$374,479.87",$770.00,"$387,814.59","$15,948.65","$325,042.21",,,,,,"$243,059.00",,,,,"$284,411.91","$1,151,828.39",,,
1,109427503,Smethport Area SD,McKean,"$10,404,911.72","$6,478,001.33",,"$82,095.16",,,,,"$1,330.00",,,"$648,064.70",,,,"$463,500.00",,"$468,485.54","$1,155.00","$313,081.39","$15,329.09","$315,622.37",,,,,,"$208,925.00",,,,,"$286,809.78","$1,122,512.36",,,
1,104431304,Commodore Perry SD,Mercer,"$5,948,471.52","$3,809,747.96",,"$24,211.71",,,,,,,,"$397,096.11",,,,,,"$552,116.78",,"$36,880.16","$9,150.15","$180,363.50",,,,"$100,565.00",,,,,,,"$164,661.48","$673,678.67",,,
1,104432503,Farrell Area SD,Mercer,"$11,748,593.00","$7,217,937.00",,"$18,427.00",,,,,,,,"$832,430.00",,,,,,"$144,702.00",,"$623,556.00","$12,921.00","$265,897.00",,"$20,000.00",,,,"$223,847.00",,,,,"$380,289.00","$2,008,587.00",,,
1,104432803,Greenville Area SD,Mercer,"$11,941,212.69","$6,856,458.57",,"$48,092.62",,,,,"$2,125.00",,,"$996,826.61",,,,,,"$394,544.31","$50,050.00","$615,586.85","$27,094.06","$537,946.43",,,,,,"$264,567.00",,,,,"$405,711.65","$1,742,209.59",,,
1,104432903,Grove City Area SD,Mercer,"$16,410,415.31","$8,223,549.34",,"$970,456.90",,,"$67,489.23",,"$6,265.00",,,"$1,336,168.70",,,,,,"$730,498.55","$25,795.00","$486,641.27","$42,654.17","$502,496.39",,,,,,"$340,539.00",,,,,"$707,440.31","$2,970,421.45",,,
1,104433303,Hermitage SD,Mercer,"$11,436,543.40","$5,931,593.94",,"$10,391.82",,,,,,,,"$1,160,631.60",,,,,,"$463,584.66","$18,095.00","$489,623.36","$44,519.68","$459,922.72",,,,,,"$267,203.00",,,,,"$539,844.36","$2,051,133.26",,,
1,104433604,Jamestown Area SD,Mercer,"$5,303,798.90","$3,057,943.20",,"$24,298.70",,,,,,,,"$422,605.39",,,,,,"$430,155.90","$17,710.00","$181,844.77","$9,062.83","$276,253.30",,"$20,000.00",,,,"$95,731.00",,,,,"$149,583.85","$618,609.96",,,
