Cat,AUN,school_district,county,total_state_rev,bef,formula_funding,bef_soc_sec_2122,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Vocational Education 7220,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",School Safety and Security Grants 7361,Other Safe Schools Grants 7369,Vocational Training of the Unemployed 7400,Project 720/High School Reform 7503,Ready to Learn Block Grant 7505,PAsmart Grants 7506,Supplemental Equipment Grants 7509,Continuity of Education and Equity Grants 7521,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
1,121395603,Salisbury Township SD,Lehigh,"$7,987,802.15","$3,255,422.85","$2,740,986.85","$514,436.00",,"$70,667.34",,,,$80.00,,"$972,696.53",,,,,,"$411,186.04","$84,700.00","$548,187.08","$45,054.88","$506,788.90",,,,,"$103,127.00",,,,$475.08,,,"$1,989,416.45",,,
1,121395703,Southern Lehigh SD,Lehigh,"$15,174,385.88","$5,963,524.63","$4,911,463.25","$1,052,061.38",,,,,"$9,800.00",,,"$1,380,318.36",,,,,,"$1,285,117.88","$128,590.00","$566,904.47","$60,984.44","$672,958.04","$55,110.00",,,,"$147,449.00",,,,,,,"$4,903,629.06",,,
1,121397803,Whitehall-Coplay SD,Lehigh,"$23,412,334.35","$10,717,508.76","$9,192,985.50","$1,524,523.26",,"$64,805.15",,,,$400.00,,"$2,390,155.82",,,,,,"$803,798.62","$91,245.00","$595,298.82","$81,729.80","$1,183,268.29","$25,000.00",,,,"$514,816.00",,,,,,,"$6,944,308.09",,,
1,118401403,Crestwood SD,Luzerne,"$15,705,853.11","$8,342,444.82","$7,617,880.40","$724,564.42",,"$11,395.01",,,,,,"$1,751,334.19",,,,,,"$1,338,049.32","$107,030.00",,"$40,520.17","$422,675.27",,,,,"$348,001.00","$5,833.40",,,$750.00,,,"$3,337,819.93",,,
1,118401603,Dallas SD,Luzerne,"$13,557,829.50","$6,906,229.14","$6,226,002.27","$680,226.87",,"$42,753.61",,,,,,"$1,291,371.82",,,,,,"$676,352.26","$28,490.00","$781,785.53","$44,463.15","$324,888.50","$40,000.00",$750.00,,,"$255,430.00",,,,,,,"$3,165,315.49",,,
1,118402603,Greater Nanticoke Area SD,Luzerne,"$20,612,572.55","$12,672,202.44","$11,973,313.57","$698,888.87",,"$25,124.60",,,,,,"$1,715,427.24",,,,"$166,250.00",,"$1,090,974.33","$16,555.00","$334,935.12","$39,120.80","$704,592.84",,"$39,992.00",,,"$438,389.00",,"$20,818.29",,,,,"$3,348,190.89",,,
1,118403003,Hanover Area SD,Luzerne,"$17,416,031.61","$9,685,963.77","$9,076,624.83","$609,338.94",,"$56,864.74",,,,,,"$1,688,656.77",,,,"$567,009.79",,"$769,482.05","$45,045.00","$56,865.95","$35,063.16","$889,567.94","$40,000.00","$45,951.00",,,"$366,048.00",,,,,,,"$3,169,513.44",,,
1,118403302,Hazleton Area SD,Luzerne,"$89,959,061.64","$47,277,414.78","$44,170,479.22","$3,106,935.56",,"$181,197.77",,"$711,220.75",,"$1,240.00","$5,066.00","$5,585,025.13","$6,315,322.00",,,"$2,156,875.00",,"$1,907,913.73","$109,340.00","$3,190,547.03","$224,509.25","$2,704,283.20",,,,,"$1,675,119.00",,"$62,358.20",,$750.00,,,"$17,850,879.80",,,
1,118403903,Lake-Lehman SD,Luzerne,"$13,687,189.71","$7,507,383.66","$7,018,948.17","$488,435.49",,"$65,150.37",,,,,,"$1,267,233.87",,,,,,"$1,375,935.09","$56,595.00","$162,552.96","$30,343.96","$462,816.33","$185,000.00",,,,"$278,523.00",,,,,,,"$2,295,655.47",,,
1,118406003,Northwest Area SD,Luzerne,"$12,102,851.73","$7,649,440.60","$7,336,787.99","$312,652.61",,"$85,275.77",,"$32,185.00",,,,"$957,409.44",,,,"$175,000.00",,"$952,767.05","$13,090.00",,"$19,953.30","$487,557.47","$17,758.00",,,"$259,475.74",,"$11,305.57",,,,,,"$1,441,633.79",,,
1,118406602,Pittston Area SD,Luzerne,"$22,144,520.85","$11,376,709.72","$10,520,907.70","$855,802.02",,"$11,866.60",,,,,,"$1,827,111.84",,,,,,"$1,683,560.73","$117,040.00","$1,461,615.50",,"$901,735.46",,,,,"$495,591.00",,,,,,,"$4,269,290.00",,,
1,118408852,Wilkes-Barre Area SD,Luzerne,"$58,383,058.38","$35,696,159.68","$33,875,005.36","$1,821,154.32",,"$82,262.96",,,,,,"$5,418,099.29",,,,,,"$490,568.24","$187,495.00","$1,262,613.05","$144,427.11","$2,887,538.90","$178,919.24","$18,609.00",,,"$1,657,796.00",,,,,,,"$10,358,569.91",,,
1,118409203,Wyoming Area SD,Luzerne,"$16,834,688.73","$9,067,300.63","$8,401,431.64","$665,868.99",,"$111,179.92",,,,,,"$1,630,671.02",,,,,,"$1,742,639.74","$65,835.00","$100,276.13","$39,552.71","$467,145.78",,"$23,499.14",,,"$357,527.00",,,,,,,"$3,229,061.66",,,
1,118409302,Wyoming Valley West SD,Luzerne,"$40,133,964.24","$23,563,099.53","$21,860,689.28","$1,702,410.25",,"$107,877.33",,,,,,"$4,074,388.53",,,,,,"$993,554.36","$100,485.00","$486,118.30","$101,517.84","$1,565,171.85",,,,,"$893,171.00","$22,681.16","$113,378.90","$10,000.00","$3,299.42",,,"$8,099,221.02",,,
1,117412003,East Lycoming SD,Lycoming,"$15,103,019.54","$9,012,536.20","$8,542,635.16","$469,901.04",,"$81,386.61",,,,,,"$1,158,465.17",,,,"$340,422.40",,"$882,985.97","$2,310.00","$456,346.29","$29,398.92","$536,206.81",,,,,"$267,638.00",,,,,,,"$2,335,323.17",,,
1,117414003,Jersey Shore Area SD,Lycoming,"$23,971,423.23","$14,385,558.72","$13,640,811.95","$744,746.77",,"$57,973.19",,"$134,799.21",,,,"$1,912,731.13",,,,"$315,000.00",,"$1,119,003.56","$72,765.00","$622,437.78","$39,871.60","$1,142,609.90",,,,,"$489,271.00",,"$13,043.11",,$275.00,,,"$3,666,084.03",,,
1,117414203,Loyalsock Township SD,Lycoming,"$7,687,880.65","$3,942,414.36","$3,577,468.50","$364,945.86",,"$36,409.62",,,,,,"$804,338.55",,,,,,"$130,298.81",,"$426,382.39","$27,491.54","$395,622.33","$15,841.70",,,,"$139,676.00",,,,,,,"$1,769,405.35",,,
1,117415004,Montgomery Area SD,Lycoming,"$9,506,485.67","$5,773,178.75","$5,499,909.59","$273,269.16",,"$26,142.73",,"$13,820.84",,,,"$647,940.29",,,,"$437,500.00",,"$193,880.28","$31,570.00","$312,299.09","$15,206.37","$320,141.58","$74,352.22",,,,"$136,406.00",,,,,,,"$1,524,047.52",,,
1,117415103,Montoursville Area SD,Lycoming,"$13,456,412.69","$7,817,009.56","$7,332,992.66","$484,016.90",,"$42,605.28",,,,,,"$1,359,164.80",,,,,,"$451,735.50","$2,310.00","$560,085.63","$32,386.98","$512,181.95","$35,000.00",,,,"$264,755.00",,,,,,,"$2,379,177.99",,,
1,117415303,Muncy SD,Lycoming,"$7,604,218.64","$4,503,841.42","$4,217,697.22","$286,144.20",,"$117,626.83",,,$980.00,,,"$681,102.89",,,,,,"$179,974.65","$1,540.00","$216,421.85","$16,972.70","$331,810.28","$50,000.00",,,,"$134,126.00",,,,,,,"$1,369,822.02",,,
1,117416103,South Williamsport Area SD,Lycoming,"$10,531,824.76","$6,726,706.26","$6,340,559.78","$386,146.48",,"$10,824.00",,,,,,"$907,097.96",,,,,,"$174,737.94","$1,540.00",,"$21,885.35","$561,144.71",,,,,"$228,011.00",,,,,,,"$1,899,877.54",,,
1,117417202,Williamsport Area SD,Lycoming,"$50,283,553.69","$29,784,076.22","$27,991,368.35","$1,792,707.87",,"$146,861.41",,"$700,930.15",,,,"$4,885,525.76",,,,,,"$808,966.35","$6,160.00","$1,258,009.00","$90,813.78","$2,440,278.97",,,,,"$989,521.00","$35,029.00","$57,101.10",,,,,"$9,080,280.95",,,
1,109420803,Bradford Area SD,McKean,"$26,184,026.08","$14,889,253.19","$13,942,888.12","$946,365.07",,"$75,016.18",,"$270,324.00",,,,"$2,220,963.48",,,,"$822,500.00",,"$958,904.94","$5,390.00",,"$46,793.38","$1,522,900.61",,,,,"$501,516.00","$13,611.16","$23,772.30",,,,,"$4,833,080.84",,,
1,109422303,Kane Area SD,McKean,"$13,358,136.79","$9,148,696.67","$8,759,989.54","$388,707.13",,"$33,438.38",,,,,,"$932,944.72",,,,,,"$369,979.18",,"$298,674.32","$19,448.10","$339,537.08",,,,,"$246,106.00",,,,,,,"$1,969,312.34",,,
1,109426003,Otto-Eldred SD,McKean,"$9,052,208.05","$6,070,797.73","$5,815,921.54","$254,876.19",,"$26,573.88",,,,,,"$569,369.65",,,,,,"$471,622.03","$1,925.00","$132,759.18","$9,715.05","$189,058.59",,,,,"$163,416.00",,,,,,,"$1,416,970.94",,,
1,109426303,Port Allegany SD,McKean,"$11,920,092.35","$7,931,850.76","$7,576,534.94","$355,315.82",,"$6,834.54",,,,,,"$831,010.72",,,,,,"$405,679.58","$13,860.00","$465,560.79","$15,477.38","$324,856.44",,,,,"$212,104.00",,,,"$204,763.00",,,"$1,508,095.14",,,
1,109427503,Smethport Area SD,McKean,"$10,803,456.27","$7,094,752.54","$6,776,433.28","$318,319.26",,"$29,736.76",,,,,,"$739,414.74",,,,,,"$401,513.66","$1,155.00","$321,380.27","$14,185.70","$315,747.92","$94,625.77",,,,"$185,322.00",,,,,,,"$1,605,621.91",,,
1,104431304,Commodore Perry SD,Mercer,"$6,167,472.00","$4,120,740.00","$3,948,987.00","$171,753.00",,"$26,835.00",,,,,,"$415,539.00",,,,,,"$421,141.61","$75,224.39","$14,537.00","$8,233.00","$181,174.00","$11,832.00","$22,000.00",,,"$100,565.00",,,,,,,"$769,651.00",,,
1,104432503,Farrell Area SD,Mercer,"$14,162,828.00","$8,826,142.00","$8,355,135.00","$471,007.00",,"$34,958.00",,,,,,"$942,753.00",,,,,,"$119,648.00",,"$593,767.00","$11,825.00","$265,910.00","$53,400.00",,,,"$217,908.00",,,,,,,"$3,096,517.00",,,
1,104432803,Greenville Area SD,Mercer,"$13,433,385.02","$7,861,230.44","$7,419,657.66","$441,572.78",,"$206,399.39",,,$875.00,,,"$1,119,588.11",,,,,,"$428,966.99","$31,570.00","$496,125.27","$24,113.60","$537,953.52","$142,312.68",,,,"$264,567.00",,,,,,,"$2,319,683.02",,,
1,104432903,Grove City Area SD,Mercer,"$16,280,993.98","$9,065,572.66","$8,475,382.99","$590,189.67",,"$435,564.00",,"$38,813.00",,,,"$1,445,781.57",,,,,,"$614,237.72","$19,635.00","$273,616.62","$41,058.70","$501,911.03","$24,103.75",,,,"$340,539.00",,,,,,,"$3,480,160.93",,,
1,104433303,Hermitage SD,Mercer,"$12,785,791.85","$7,081,724.70","$6,498,365.75","$583,358.95",,,,,,,,"$1,286,362.04",,,,,,"$510,451.01","$7,700.00","$337,621.71","$42,717.74","$460,497.58","$4,783.05","$60,000.00",,,"$267,203.00",,,,"$4,540.00",,,"$2,722,191.02",,,
1,104433604,Jamestown Area SD,Mercer,"$5,309,181.97","$3,320,875.39","$3,176,685.38","$144,190.01",,"$2,029.26",,,,,,"$444,154.50",,,,,,"$262,680.30","$13,090.00","$156,764.58","$8,001.12","$276,244.14",,,,,"$95,731.00",,,,,,,"$729,611.68",,,
1,104433903,Lakeview SD,Mercer,"$11,504,590.60","$7,101,529.50","$6,781,907.07","$319,622.43",,"$34,573.21",,,,,,"$797,563.54",,,,,,"$804,501.50","$43,890.00","$461,193.77","$19,993.10","$363,778.03",,,,,"$221,294.00",,,,"$10,069.32",,,"$1,646,204.63",,,
1,104435003,Mercer Area SD,Mercer,"$9,853,111.80","$5,927,417.96","$5,631,443.17","$295,974.79",,"$38,765.65",,,,,,"$940,709.24",,,,,,"$483,529.76","$18,095.00","$379,609.29","$17,681.35","$405,826.44",,,,,"$214,632.00",,,,,,"$2,870.31","$1,423,974.80",,,
1,104435303,Reynolds SD,Mercer,"$13,186,677.75","$8,495,179.20","$8,130,115.98","$365,063.22",,"$132,336.53",,,,,,"$1,069,032.75",,,,,,"$767,666.82","$58,905.00","$32,490.76","$18,605.21","$493,720.69",,,,,"$238,412.00",,,,,,,"$1,880,328.79",,,
1,104435603,Sharon City SD,Mercer,"$26,114,879.83","$17,733,210.68","$16,904,838.09","$828,372.59",,,,,,,,"$1,996,719.96",,,,,,"$268,102.51",,"$773,674.00","$31,109.34","$753,793.03",,,,,"$493,812.00",,,,"$3,001.07",,,"$4,061,457.24",,,
1,104435703,Sharpsville Area SD,Mercer,"$11,094,160.35","$6,903,780.75","$6,546,400.59","$357,380.16",,"$38,477.04",,,,,,"$839,320.60",,,,,,"$225,908.13","$13,090.00","$463,210.77","$20,224.59","$451,268.35",,"$60,000.00",,,"$239,259.00",,,,,,,"$1,839,621.12",,,
1,104437503,West Middlesex Area SD,Mercer,"$9,734,840.28","$5,831,478.40","$5,503,502.73","$327,975.67",,,,,,,,"$756,243.99",,,,,,"$423,252.49","$58,905.00","$309,018.86","$14,004.33","$400,863.10","$47,242.13","$15,246.00",,,"$185,880.00",,,,"$25,612.33",,,"$1,667,093.65",,,
1,111444602,Mifflin County SD,Mifflin,"$42,250,180.93","$23,372,600.08","$22,118,356.34","$1,254,243.74",,"$83,631.82",,,,$160.00,,"$3,766,177.75",,,,,,"$3,735,191.58","$156,695.00","$1,135,910.73","$95,196.63","$1,923,889.98","$255,453.39",,,,"$968,914.00",,,,,,,"$6,756,359.97",,,
1,120452003,East Stroudsburg Area SD,Monroe,"$50,830,797.68","$21,368,072.29","$18,273,859.71","$3,094,212.58",,"$355,996.98",,,,,,"$5,039,464.04",,,,,,"$1,087,703.44","$106,645.00","$1,427,902.80","$136,149.54","$4,345,813.20","$12,806.67",,,,"$1,248,758.00",,,,,,,"$15,701,485.72",,,
1,120455203,Pleasant Valley SD,Monroe,"$44,562,423.65","$24,780,698.99","$23,052,649.20","$1,728,049.79",,"$377,932.53",,,,,,"$3,955,246.30",,,,,,"$1,566,716.21","$242,550.00",,"$67,813.76","$4,075,619.60",,"$179,292.05",,,"$1,021,256.00",,,,,,,"$8,295,298.21",,,
1,120455403,Pocono Mountain SD,Monroe,"$69,519,107.73","$33,076,174.59","$29,761,380.08","$3,314,794.51",,"$819,999.07",,"$423,718.00",,,,"$6,692,394.85",,,,,,"$1,653,393.04","$25,025.00","$1,137,343.50","$164,413.87","$6,203,459.78","$60,000.00","$273,653.75",,,"$2,034,068.00",,,,,,,"$16,955,464.28",,,
1,120456003,Stroudsburg Area SD,Monroe,"$38,223,494.43","$17,982,920.86","$15,879,728.95","$2,103,191.91",,"$165,760.45",,,,,,"$3,409,723.41",,,,,,"$1,226,357.17","$69,300.00","$1,997,909.18","$83,669.19","$2,665,552.98",,,,,"$776,707.00",,,,,,,"$9,845,594.19",,,
1,123460302,Abington SD,Montgomery,"$38,589,508.04","$10,690,060.40","$7,756,717.51","$2,933,342.89",,"$90,987.66",,,,,,"$3,846,227.21",,,,,,"$873,240.83","$443,520.00","$1,152,439.94",,"$5,337,938.87","$539,973.37","$86,000.00",,,"$401,756.00",,,,"$25,000.00",,,"$15,102,363.76",,,
1,123460504,Bryn Athyn SD,Montgomery,"$56,893.65","$34,369.14","$34,369.14",,,,,,,,,"$6,130.33",,,,,,,,,,"$16,394.18",,,,,,,,,,,,,,,
1,123461302,Cheltenham SD,Montgomery,"$25,346,019.92","$7,350,026.85","$5,422,307.48","$1,927,719.37",,"$516,208.76",,,,,,"$2,865,129.43",,,,,,"$1,060,410.46","$204,435.00","$558,315.55","$94,876.80","$3,481,358.26","$45,000.00",,,,"$340,388.00","$23,333.36",,,,,,"$8,806,537.45",,,
1,123461602,Colonial SD,Montgomery,"$23,421,513.77","$6,010,853.86","$3,757,572.44","$2,253,281.42",,"$56,694.78",,,,,,"$2,107,390.57",,,,,,"$499,499.18","$246,785.00","$242,523.06","$122,878.07","$3,350,728.68","$55,911.00",,,,"$169,916.00",,,,,,,"$10,558,333.57",,,
1,123463603,Hatboro-Horsham SD,Montgomery,"$22,481,391.18","$7,415,502.09","$5,528,042.21","$1,887,459.88",,"$62,950.88",,,,,,"$2,525,663.90",,,,,,"$286,771.84","$218,295.00","$150,145.00","$81,634.08","$2,453,987.89",-$335.25,,,,"$270,230.00",,,,"$60,829.20",,,"$8,955,716.55",,,
1,123463803,Jenkintown SD,Montgomery,"$3,489,400.88","$1,217,404.37","$931,481.56","$285,922.81",,,,,,,,"$314,423.49",,,,,,"$3,270.51",,,"$13,827.47","$569,877.95",,,,,"$23,471.00",,,,,,,"$1,347,126.09",,,
1,123464502,Lower Merion SD,Montgomery,"$42,386,983.28","$9,509,240.15","$4,463,021.44","$5,046,218.71",,"$188,206.90",,,,,,"$3,286,037.47",,,,,,"$1,115,785.83","$329,945.00","$280,976.25","$244,877.43","$3,473,793.65",,,,,"$240,611.00",,,,,,,"$23,717,509.60",,,
1,123464603,Lower Moreland Township SD,Montgomery,"$10,458,905.06","$3,471,815.27","$2,632,047.74","$839,767.53",,,,,,,,"$793,589.75",,,,,,"$320,778.82","$74,690.00","$237,690.87","$51,235.02","$1,538,940.66",,,,,"$75,809.00",,,,,,,"$3,894,355.67",,,
1,123465303,Methacton SD,Montgomery,"$24,727,297.28","$8,839,353.21","$7,233,555.27","$1,605,797.94",,"$53,996.91",,,,,,"$2,671,608.81",,,,,,"$1,454,740.89","$302,610.00","$677,665.45","$83,790.45","$2,106,750.72","$221,370.00",,,,"$252,829.00",,,,"$107,500.00",,,"$7,955,081.84",,,
1,123465602,Norristown Area SD,Montgomery,"$43,569,573.13","$18,363,092.92","$16,294,349.32","$2,068,743.60",,"$295,378.14",,,,$733.00,,"$5,272,150.79",,,,,,"$1,690,693.81","$704,165.00","$608,250.87","$167,104.41","$2,829,865.63","$280,263.30",,,,"$1,287,066.00",,,,,,,"$12,070,809.26",,,
1,123465702,North Penn SD,Montgomery,"$55,882,161.69","$16,658,916.62","$11,810,994.89","$4,847,921.73",,"$115,017.26",,,,,,"$7,024,856.33",,,,,,"$1,184,259.42","$562,870.00","$463,608.96","$269,560.63","$5,189,050.08","$97,439.00",,,,"$577,539.00",,,,$750.00,,,"$23,738,294.39",,,
1,123466103,Perkiomen Valley SD,Montgomery,"$24,999,923.97","$8,761,040.09","$6,905,014.09","$1,856,026.00",,,,,,,,"$2,754,515.32",,,,,,"$1,467,352.65","$157,850.00","$519,403.54","$107,947.68","$2,063,509.38",,,,,"$506,099.00",,,,"$24,996.00",,,"$8,637,210.31",,,
1,123466303,Pottsgrove SD,Montgomery,"$21,072,350.00","$9,872,199.00","$8,759,556.00","$1,112,643.00",,"$149,744.00",,,,,,"$2,132,862.00",,,,,,"$702,494.00","$60,830.00","$424,492.00","$63,972.00","$1,536,367.00",,,,,"$422,968.00",,,,,,,"$5,706,422.00",,,
1,123466403,Pottstown SD,Montgomery,"$31,496,484.05","$14,713,611.23","$13,622,350.62","$1,091,260.61",,"$84,045.63",,"$511,922.00",,,,"$2,663,199.52",,,,"$2,467,500.00",,"$261,485.66","$7,315.00","$1,104,623.11","$58,906.01","$1,624,782.00","$234,492.15",,,,"$1,059,007.00",,"$212,927.96",,,,,"$6,492,666.78",,,
1,123467103,Souderton Area SD,Montgomery,"$31,514,164.26","$12,271,357.04","$10,251,772.51","$2,019,584.53",,"$72,208.20",,,,,,"$3,418,973.22",,,,,,"$1,645,823.37","$244,860.00","$924,034.89",,"$2,265,534.87","$195,000.00",,,,"$524,477.00",,,,"$2,369.54",,,"$9,949,526.13",,,
1,123467203,Springfield Township SD,Montgomery,"$11,338,418.80","$2,693,650.84","$1,698,444.03","$995,206.81",,"$30,717.19",,,,,,"$965,101.50",,,,,,"$278,975.78","$135,520.00","$210,483.76","$87,394.37","$1,874,362.15",,,,,"$76,424.00",,,,"$24,572.00",,,"$4,961,217.21",,,
1,123467303,Spring-Ford Area SD,Montgomery,"$35,196,525.65","$13,430,797.60","$10,620,070.53","$2,810,727.07",,"$77,696.41",,,,,,"$2,901,275.67",,,,,,"$1,538,983.67","$318,780.00","$1,028,939.63","$144,073.48","$2,475,990.48",,,,,"$442,498.00",,,,,,,"$12,837,490.71",,,
1,123468303,Upper Dublin SD,Montgomery,"$18,913,414.04","$4,924,051.21","$3,178,414.98","$1,745,636.23",,"$83,782.88",,,,,,"$2,076,894.65",,,,,,"$252,377.34","$143,605.00","$264,242.34","$92,525.39","$2,539,665.36",,,,,"$142,657.00",,,,,,,"$8,393,612.87",,,
1,123468402,Upper Merion Area SD,Montgomery,"$16,956,640.16","$4,786,646.58","$2,906,900.17","$1,879,746.41",,,,,,,,"$1,484,789.70",,,,,,"$576,015.59","$209,440.00","$201,903.09","$82,891.22","$611,383.52",,,,,"$137,324.00",,,,,,,"$8,866,246.46",,,
1,123468503,Upper Moreland Township SD,Montgomery,"$14,191,050.91","$4,925,592.55","$4,203,165.17","$722,427.38",,"$55,760.09",,,,,,"$1,851,400.22",,,,,,"$244,192.44","$124,740.00","$492,570.22","$63,021.06","$1,345,390.79",,,,,"$187,164.00",,,,,,,"$4,901,219.54",,,
1,123468603,Upper Perkiomen SD,Montgomery,"$22,953,405.79","$11,474,496.29","$10,696,666.55","$777,829.74",,"$145,978.55",,,,,,"$1,966,934.18",,,,,,"$1,621,670.29","$82,390.00","$763,999.52","$58,109.58","$1,160,638.17",,,,,"$378,374.00",,,,,,"$267,300.40","$5,033,514.81",,,
1,123469303,Wissahickon SD,Montgomery,"$21,442,475.51","$3,579,320.73","$3,110,398.69","$468,922.04",,"$20,764.07",,,,,,"$2,028,915.26",,,,,,"$423,691.78","$296,065.00","$186,207.28","$111,307.73","$3,382,022.73","$30,000.00",,,,"$157,053.00",,,,,,"$1,538,608.98","$9,688,518.95",,,
1,116471803,Danville Area SD,Montour,"$16,024,785.71","$8,375,760.73","$7,776,642.48","$599,118.25",,"$51,801.37",,"$30,793.00",,,,"$1,657,019.06",,,,"$315,000.00",,"$1,325,268.14","$35,035.00","$247,263.33","$42,060.53","$554,238.83","$39,887.70",,,,"$279,308.00",,,,,,,"$3,071,350.02",,,
1,120480803,Bangor Area SD,Northampton,"$21,827,682.25","$11,335,797.07","$10,340,421.29","$995,375.78",,"$51,301.78",,,,,,"$2,200,717.12",,,,,,"$1,131,526.93","$38,500.00","$217,404.52","$51,512.93","$1,721,793.55","$20,000.00",,,,"$511,151.00",,,,,,,"$4,547,977.35",,,
1,120481002,Bethlehem Area SD,Northampton,"$82,983,841.37","$41,760,388.71","$37,681,609.81","$4,078,778.90",,"$421,790.37",,,,$680.00,,"$8,360,654.52",,,,"$1,044,270.35",,"$1,691,207.72","$728,805.00","$1,661,120.33","$304,382.44","$4,761,077.56","$182,905.21",,,,"$1,797,733.00",,,,"$186,144.00",,,"$20,082,682.16",,,
1,120483302,Easton Area SD,Northampton,"$53,590,911.55","$25,010,275.33","$22,836,465.50","$2,173,809.83","$1,813.54","$284,530.75",,"$97,296.00",,,,"$5,075,683.84",,,,"$332,500.00",,"$1,135,420.55","$537,845.00","$2,333,481.50","$142,514.17","$3,304,717.06",,"$59,942.40",,,"$1,289,684.00",,"$11,162.44",,"$25,000.00",,,"$13,949,044.97",,,
1,120484803,Nazareth Area SD,Northampton,"$24,182,706.34","$11,461,331.36","$9,994,397.38","$1,466,933.98",,"$9,323.65",,,,,,"$2,257,064.77",,,,,,"$875,932.93","$90,090.00","$226,535.73","$87,644.84","$1,605,024.61",,,,,"$476,529.00",,,,,,,"$7,093,229.45",,,
1,120484903,Northampton Area SD,Northampton,"$33,396,631.91","$16,730,587.20","$15,113,672.00","$1,616,915.20",,"$205,795.42",,,,,,"$3,468,463.24",,,,,,"$1,408,519.61","$156,695.00","$1,040,572.51","$97,109.57","$1,473,365.24","$219,922.89","$20,000.00",,,"$617,222.00",,,,$750.00,,,"$7,957,629.23",,,
1,120485603,Pen Argyl Area SD,Northampton,"$10,801,899.42","$5,690,801.59","$5,189,844.57","$500,957.02",,"$52,065.41",,,,,,"$1,148,007.21",,,,,,"$364,937.67","$16,555.00","$16,832.58","$29,946.91","$695,812.69",,,,,"$256,790.00",,,,,,,"$2,530,150.36",,,
1,120486003,Saucon Valley SD,Northampton,"$10,574,300.70","$4,289,265.13","$3,510,484.34","$778,780.79",,,,,,,,"$1,033,314.06",,,,,,"$287,135.68","$77,770.00",,"$34,169.42","$934,691.92",,,,,"$142,538.00",,,,,,,"$3,775,416.49",,,
1,120488603,Wilson Area SD,Northampton,"$14,431,094.25","$6,641,344.02","$6,120,240.08","$521,103.94",,,,,,,,"$1,595,224.18",,,,"$546,875.03",,"$308,478.30","$54,670.00","$565,992.33","$51,181.68","$985,288.87","$90,729.51",,,,"$313,967.00","$9,722.28",,,,,,"$3,267,621.05",,,
1,116493503,Line Mountain SD,Northumberland,"$11,732,704.32","$6,852,121.45","$6,543,394.38","$308,727.07",,"$51,878.23",,,,,,"$858,880.94",,,,,,"$1,459,891.35","$51,205.00","$264,583.21","$19,256.37","$343,955.46",,,,,"$210,320.00",,,,,,,"$1,620,612.31",,,
1,116495003,Milton Area SD,Northumberland,"$17,371,116.65","$10,400,507.60","$9,780,781.42","$619,726.18",,"$63,219.82",,"$140,029.00",,$277.00,,"$1,606,912.28",,,,,,"$558,907.72","$28,490.00",,"$34,230.20","$617,486.66","$121,324.45",,,,"$393,328.00",,"$14,143.52",,,,,"$3,392,260.40",,,
1,116495103,Mount Carmel Area SD,Northumberland,"$15,329,208.78","$9,323,566.16","$8,927,942.16","$395,624.00",,"$26,889.92",,,,,,"$1,363,401.18",,,,"$525,000.00",,"$408,940.49","$45,430.00","$339,636.25","$25,889.27","$223,157.27",,"$50,583.24",,,"$328,175.00",,,,$386.00,,"$141,589.00","$2,526,565.00",,,
1,116496503,Shamokin Area SD,Northumberland,"$21,552,286.60","$14,350,523.56","$13,674,106.31","$676,417.25",,"$59,870.12",,,,$240.00,,"$1,853,747.94",,,,,,"$786,645.08","$90,090.00","$71,608.09","$46,938.43","$351,672.49",,"$19,998.00",,,"$514,641.00",,,,"$5,267.69",,,"$3,401,044.20",,,
1,116496603,Shikellamy SD,Northumberland,"$24,126,895.41","$14,489,891.72","$13,678,458.27","$811,433.45",,"$161,491.93",,,,"$1,229.00",,"$2,336,974.82",,,,,,"$994,629.94","$31,185.00","$593,650.70","$58,640.74","$896,429.15",,,,,"$530,067.00",,,,,,,"$4,032,705.41",,,
1,116498003,Warrior Run SD,Northumberland,"$11,891,219.91","$7,005,574.75","$6,634,639.21","$370,935.54",,"$51,687.28",,,,,,"$1,125,250.83",,,,,,"$669,666.74","$26,950.00","$401,620.28","$28,174.06","$397,931.29","$18,822.50",,,,"$259,427.00",,,,,,,"$1,906,115.18",,,
1,115503004,Greenwood SD,Perry,"$6,978,128.76","$3,902,636.61","$3,658,327.04","$244,309.57",,,,"$41,697.00",,,,"$524,290.30",,,,,,"$678,385.52","$4,235.00","$382,761.97","$14,066.77","$205,472.76",,,,,"$116,396.00",,,,,,,"$1,108,186.83",,,
