Cat,AUN,school_district,county,total_state_rev,bef,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Staff and Program Development 7180,Vocational Education 7220,Alternative Education 7230,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",Sewage Treatment Operations / Environmental Subsidies 7350,Safe Schools 7360,Vocational Training of the Unemployed 7400,PA Accountability Grants 7501,Project 720 / High School Reform 7503,Ready to Learn Block Grant 7505,Supplemental Equipment Grants 7509,Revenue for the Support of Public Schools 7598,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
1,107656502,Norwin SD,Westmoreland,"$26,605,290.16","$15,544,332.42",,"$17,863.94",,,,,,,,"$2,606,725.74",,,,,,"$1,218,394.17","$103,318.17",,"$97,908.71","$950,603.76",,,,,,"$671,460.00",,,,,"$1,268,049.45","$4,126,633.80",,,
1,107657103,Penn-Trafford SD,Westmoreland,"$23,405,170.44","$13,901,391.05",,,,,,,"$4,935.00",,,"$2,409,154.33",,,,,,"$1,187,381.21","$64,594.67",,"$73,520.20","$1,022,387.04",,,,,,"$475,288.00",,,,,"$944,427.44","$3,322,091.50",,,
1,107657503,Southmoreland SD,Westmoreland,"$16,120,627.80","$9,415,215.35",,"$62,395.86",,,,,,,,"$1,399,677.54",,,,,,"$1,091,912.08","$21,560.00","$510,585.54","$34,796.30","$939,126.52",,,,,,"$357,264.00",,,,,"$532,065.27","$1,756,029.34",,,
1,107658903,Yough SD,Westmoreland,"$17,096,024.85","$9,588,386.27",,"$36,356.00",,,,,,,,"$1,443,359.08",,,,,,"$1,493,717.78",,"$725,000.00","$38,216.83","$768,070.28",,"$25,000.00",,,,"$401,277.00",,,,,"$530,753.31","$2,045,888.30",,,
1,119665003,Lackawanna Trail SD,Wyoming,"$10,538,099.40","$5,553,032.88",,"$22,886.87",,,,,,,,"$973,856.21",,,,"$220,000.00","$2,110.50","$1,400,032.09","$25,025.00","$3,508.09","$23,563.78","$531,311.96",,"$25,000.00",,,,"$181,454.00",,,,,"$368,536.47","$1,207,781.55",,,
1,118667503,Tunkhannock Area SD,Wyoming,"$20,919,641.63","$10,878,851.25",,"$152,605.34",,,"$83,169.48",,,$279.00,,"$1,734,570.72",,,,"$199,041.70",,"$1,732,397.92","$12,408.68","$833,563.88","$47,611.37","$1,144,215.08",,"$61,376.54",,,,"$401,678.00","$9,153.82",,,,"$836,397.21","$2,792,321.64",,,
1,112671303,Central York SD,York,"$18,854,539.32","$7,185,519.24",,"$238,015.15",,,,,,$240.00,,"$2,000,958.61",,,,,,"$1,194,464.10","$123,186.47","$702,693.47","$113,656.04","$1,068,802.07",,,,,,"$470,789.00",,,,,"$1,226,567.35","$4,529,647.82",,,
1,112671603,Dallastown Area SD,York,"$24,358,347.03","$8,593,550.32",,"$104,690.04",,,,,,,,"$2,595,556.13",,,,,,"$1,594,975.56","$83,160.00","$715,705.20","$110,818.46","$1,384,926.71",,"$54,240.68",,,,"$650,028.00",,,,,"$1,794,694.74","$6,676,001.19",,,
1,112671803,Dover Area SD,York,"$21,437,108.79","$11,038,710.06",,"$67,837.94",,,"$124,381.48",,,$80.00,,"$1,943,977.73",,,,,,"$1,113,860.50","$51,205.00","$809,360.50",,"$1,278,865.58",,"$24,768.00",,,,"$560,822.00",,,,,"$980,806.72","$3,442,433.28",,,
1,112672203,Eastern York SD,York,"$14,674,698.99","$7,321,192.66",,"$14,848.71",,,,,,,,"$1,806,109.01",,,,,,"$794,460.87","$41,195.00","$587,679.18","$46,728.43","$730,348.01",,,,,,"$374,675.00",,,,,"$654,822.29","$2,302,639.83",,,
1,112672803,Hanover Public SD,York,"$7,463,433.00","$2,693,412.00",,"$88,772.00",,,,,,$320.00,,"$858,304.00",,,,,,"$362,888.00","$9,240.00","$481,582.00","$33,513.00","$574,987.00",,,,,,"$196,627.00",,,,,"$482,630.00","$1,681,158.00",,,
1,112674403,Northeastern York SD,York,"$20,730,715.45","$10,706,231.15",,"$156,699.21",,,,,,$80.00,,"$1,828,066.36",,,,,,"$1,037,285.76","$43,890.00","$216,374.00","$71,077.86","$1,287,887.86",,,,,,"$542,734.00",,,,,"$1,049,563.11","$3,790,826.14",,,
1,115674603,Northern York County SD,York,"$14,928,587.09","$7,236,823.71",,"$47,837.69",,,"$57,978.00",,,$80.00,,"$1,590,310.24",,,,,,"$1,145,827.29","$29,960.72","$655,887.09","$57,026.13","$733,565.43",,,,,,"$384,133.00",,,,,"$659,744.87","$2,329,412.92",,,
1,112675503,Red Lion Area SD,York,"$30,757,833.00","$14,589,102.00",,"$177,841.00",,,"$19,922.00",,,$160.00,,"$3,085,454.00",,,,,,"$2,485,485.00","$132,369.00","$1,626,921.00","$101,352.00","$1,904,004.00",,,,,,"$727,278.00","$4,274.00",,,,"$1,304,451.00","$4,599,220.00",,,
1,112676203,South Eastern SD,York,"$17,637,636.98","$8,642,938.31",,"$30,176.07",,,"$46,082.41",,,,,"$1,906,322.77",,,,,,"$1,303,147.28","$46,970.00","$740,389.20","$48,910.46","$995,286.14",,,,,,"$394,285.00",,,,,"$746,400.85","$2,736,728.49",,,
1,112676403,South Western SD,York,"$20,015,681.92","$9,821,300.80",,"$326,204.48",,,,,,,,"$2,040,611.65",,,,,,"$651,137.89","$56,774.05","$775,640.13","$77,082.69","$1,122,047.53",,,,,,"$521,680.00",,,,,"$1,045,002.70","$3,578,200.00",,,
1,112676503,Southern York County SD,York,"$15,148,520.83","$7,557,565.11",,"$63,290.45",,,,,,,,"$1,678,697.41",,,,,,"$703,518.98","$15,217.20","$29,711.17","$58,266.93","$1,076,748.54",,,,,,"$327,442.00",,,,,"$808,705.04","$2,829,358.00",,,
1,112676703,Spring Grove Area SD,York,"$19,749,211.69","$10,408,074.04",,"$144,079.17",,,,,,$160.00,,"$2,122,556.73",,,,,,"$1,397,998.42","$87,405.46","$24,287.75","$81,946.45","$1,001,263.21",,,,,,"$442,540.00",,,,,"$868,629.79","$3,170,270.67",,,
1,115219002,West Shore SD,York,"$29,196,297.72","$12,787,306.20",,"$149,080.79",,,,,,$112.00,,"$3,761,280.38",,,,,,"$1,868,548.01",,"$518,345.73","$174,922.52","$1,282,881.00",,,,"$810,789.00",,,,,,,"$1,980,195.77","$5,862,836.32",,,
1,112678503,West York Area SD,York,"$12,959,417.00","$5,708,981.00",,"$40,466.00",,,,,,,,"$1,510,675.00",,,,,,"$609,355.00","$69,713.00","$468,267.00","$55,020.00","$1,063,392.00",,,,,,"$369,981.00",,,,,"$656,823.00","$2,406,744.00",,,
1,112679002,York City SD,York,"$81,919,987.85","$58,969,640.27",,"$18,064.08",,,,,,"$1,148.00",,"$5,816,364.84",,"$285,650.00",,"$1,133,476.52",,"$455,384.76","$8,148.86",,"$233,665.00","$2,901,801.73",,"$124,709.05",,,,"$1,566,041.00",,,,,"$1,615,714.21","$8,790,179.53",,,
1,112679403,York Suburban SD,York,"$8,274,725.54","$1,914,229.40",,"$24,620.77",,,,,,,,"$1,141,594.54",,,,,,"$476,301.63","$60,445.00","-$13,298.20","$64,558.77","$662,950.23",,,,,,"$171,965.00",,,,,"$849,715.15","$2,921,643.25",,,
3,103020407,A W Beattie Career Center,Allegheny,"$1,084,936.00",,,,,,"$482,594.00",,,,,,,,,,,,,,,,,,,,,,"$30,950.00",,,,"$127,438.00","$443,954.00",,,
3,103023807,Forbes Road CTC,Allegheny,"$1,114,802.76",,,,,,"$564,626.07",,,,,,,,,,,,,,,,,,,,,,"$30,827.66",,,,"$112,575.82","$406,773.21",,,
3,103027307,Parkway West CTC,Allegheny,"$869,922.00",,,,,,"$434,607.00",,,,,,,,,,,,,,,,,,,,,,"$30,498.00",,,,"$89,617.00","$315,200.00",,,
3,103028807,Steel Center for Career and Technical Education,Allegheny,"$1,143,110.23",,,,,,"$596,354.24",,,,"$1,002.00",,,,,,,,,,,,,,,,,,"$30,860.63",,,,"$108,305.74","$406,587.62",,,
3,128034607,Lenape Tech,Armstrong,"$1,369,268.29",,,,,,"$626,449.28",,,,,,,,,,,,,,"$9,753.95",,,,,,,,"$27,220.79",,,,"$163,845.81","$541,998.46",,,
3,127041307,Beaver County CTC,Beaver,"$1,047,346.75",,,,,,"$532,053.82",,,,,,,,,,,,,,,,,,,,,,"$28,245.94",,,,"$106,303.72","$380,743.27",,,
3,108051307,Bedford County Technical Center,Bedford,"$559,305.11",,,,,,"$367,483.09",,,,,,,,,,,,,,,,,,,,,,"$23,642.28",,,,"$38,225.72","$129,954.02",,,
3,114060557,Berks CTC,Berks,"$2,634,353.24",,,,,,"$1,329,536.09",,,,,,,,,,"$113,025.82",,,,,,,,,,,,"$75,975.11",,,,"$269,205.87","$846,610.35",,,
3,114067107,Reading Muhlenberg CTC,Berks,"$2,148,431.64",,,,,,"$1,069,653.40",,,,,,,,,,,,,,,,,,,,,,,,,,"$244,631.86","$834,146.38",,,
3,108070607,Greater Altoona CTC,Blair,"$1,801,566.27",,,,,,"$986,731.13",,,,,,,,,,,,,,,,,,,,,,"$43,890.45",,,,"$166,975.71","$603,968.98",,,
3,117080607,Northern Tier Career Center,Bradford,"$668,347.22",,,,,,"$365,089.50",,,,,,,,,,,,,,,,,,,,,,,,,,"$69,324.09","$233,933.63",,,
3,122091457,Bucks County Technical High School,Bucks,"$3,423,281.00",,,,,,"$1,101,262.00",,,,,,,,,,,,,,"$27,410.00",,,,,,,,"$68,848.00",,,,"$474,143.00","$1,751,618.00",,,
3,122097007,Middle Bucks Institute of Technology,Bucks,"$1,191,601.88",,,,,,"$423,426.65",,,,,,,,,,,,,,,,,,,,,,"$35,555.73",,,,"$160,653.12","$571,966.38",,,
3,122099007,Upper Bucks County Technical School,Bucks,"$1,114,543.02",,,,,,"$442,627.47",,,,,,,,,,,,,,,,,,,,,,"$32,439.67",,,,"$141,648.13","$497,827.75",,,
3,104101307,Butler County AVTS,Butler,"$981,900.00",,,,,,"$624,389.00",,,,,,,,,,,,,,,,,,,,,,"$38,854.00",,,,"$73,032.00","$245,625.00",,,
3,108110307,Admiral Peary AVTS,Cambria,"$693,460.96",,,,,,"$383,103.78",,,,,,,,,,,,,,,,,,,,,,"$20,543.80",,,,"$62,372.06","$227,441.32",,,
3,108112607,Greater Johnstown CTC,Cambria,"$930,565.27",,,,,,"$519,576.17",,,,,,,,,,,,,,,,,,,,,,"$16,226.23",,,,"$88,859.94","$305,902.93",,,
3,121131507,Carbon Career & Technical Institute,Carbon,"$1,031,445.00",,,,,,"$318,220.00","$139,875.00",,,,,,,,,,,,,,,,,,,,,,,,,"$117,803.00","$455,547.00",,,
3,110141607,Central PA Institute of Science & Technology,Centre,"$1,210,965.87",,,,,,"$557,983.40",,,,,,,,,,,,,,,,,"$60,000.00",,,,,,,"$118,648.60",,"$127,084.72","$347,249.15",,,
3,124151607,Chester County Technical College High School,Chester,"$2,968,496.99",,,,,,"$1,353,983.81",,,,,,,,,,,,,,"$13,020.50",,,,,,,,"$74,172.23",,,,"$313,442.59","$1,213,877.86",,,
3,106161357,Clarion County Career Center,Clarion,"$939,767.56",,,,,,"$397,072.90",,,,,,,,,,,,,,,,,,,,,,"$17,472.41",,"$215,928.81",,"$71,885.16","$237,408.28",,,
3,110171607,Clearfield County CTC,Clearfield,"$889,541.21",,,,,,"$504,045.78",,,,,,,,,,,,,,,,,,,,,,"$16,730.32",,,,"$87,909.21","$280,855.90",,,
3,116191757,Columbia-Montour AVTS,Columbia,"$1,259,929.00",,,,,,"$549,299.00",,,,,,,,,,,,,,"$11,243.00",,,"$19,222.00",,,,,"$30,007.00",,,,"$151,174.00","$498,984.00",,,
3,105201407,Crawford County CTC,Crawford,"$1,069,940.47",,,,,,"$649,578.90",,,,,,,,,,,,,,,,,,,,,,,,,,"$91,907.87","$328,453.70",,,
3,115211657,Cumberland Perry AVTS,Cumberland,"$1,205,507.79",,,,,,"$640,323.63",,,,,,,,,,,,,,,,,,,,,,"$44,504.00",,,,"$111,837.05","$408,843.11",,,
3,115221607,Dauphin County Technical School,Dauphin,"$2,243,102.95",,,,,,"$902,102.88",,,,,,,,,,,,,,"$17,644.20",,,,,,,,"$45,444.92",,,,"$292,402.64","$985,508.31",,,
3,125232407,Delaware County Technical High School,Delaware,"$1,925,594.00",,,,,,"$957,061.00",,,,,,,,,,,,,,,,,,,,,,"$42,983.00",,,,"$193,777.00","$731,773.00",,,
3,105252807,Erie County Technical School,Erie,"$1,142,535.16",,,,,,"$630,010.71",,,,,,,,,,,,,,,,,,,,,,"$36,183.17",,,,"$113,441.18","$362,900.10",,,
3,101266007,Connellsville Area Career & Technical Center,Fayette,"$1,002,457.49",,,,,,"$464,641.66",,,,,,,,,,,,,,,,,,,,,,"$25,225.80",,,,"$118,912.92","$393,677.11",,,
3,101262507,Fayette County Career & Technical Institute,Fayette,"$1,326,986.40",,,,,,"$702,934.17",,,,,,,,,,,,,,,,,,"$1,219.02",,,,"$27,275.30",,,,"$135,699.90","$459,858.01",,,
3,112282307,Franklin County CTC,Franklin,"$1,143,425.46",,,,,,"$583,369.94",,,,,,,,,,,,,,,,,"$23,850.40",,,,,"$39,025.80",,,,"$112,333.88","$384,845.44",,,
3,111292507,Fulton County AVTS,Fulton,"$233,494.59",,,,,,"$145,962.04",,,,,,,,,,,,,,,,,,,,,,"$10,034.47",,,,"$17,974.78","$59,523.30",,,
3,101302607,Greene County CTC,Greene,"$593,464.17",,,,,,"$316,148.69",,,,,,,,,,,,,,,,,,,,,,"$17,440.19",,,,"$61,002.02","$198,873.27",,,
3,111312607,Huntingdon County CTC,Huntingdon,"$484,538.28",,,,,,"$247,750.45",,,,,,,,,,,,,,,,,,,,,,"$16,861.98",,,,"$47,720.33","$172,205.52",,,
3,128324207,Indiana County Technology Center,Indiana,"$1,073,542.35",,,,,,"$557,705.93",,,,,,,,"$29,793.00",,,,,,,,,,,,,,"$20,253.05",,,,"$103,711.93","$362,078.44",,,
3,106333407,Jefferson County-DuBois AVTS,Jefferson,"$1,129,189.47",,,,,,"$472,282.61",,,,,,,,,,,,,,"$6,988.96",,,"$45,071.64",,,,,"$19,788.57",,"-$1,780.71",,"$137,517.81","$449,320.59",,,
3,119354207,CTC of Lackawanna County,Lackawanna,"$1,277,300.00",,,,,,"$597,475.00",,,,,,,,,,,,,,,,,,,,,,"$85,047.00",,,,"$134,692.00","$460,086.00",,,
3,113363807,Lancaster County CTC,Lancaster,"$4,044,171.37",,,,,,"$2,167,635.53",,,,,,,,,,,,,,,,,,,,,,"$89,175.53",,"$67,258.00",,"$371,892.50","$1,348,209.81",,,
3,104374207,Lawrence County CTC,Lawrence,"$944,553.30",,,,,,"$364,772.51",,,,,,,,,,,,,,"$6,774.92",,,,,,,,,,,,"$118,295.32","$454,710.55",,,
3,113384307,Lebanon County CTC,Lebanon,"$1,340,801.64",,,,,,"$688,215.45",,,,,,,,,,,,,,,,,,,,,,"$31,419.58",,,,"$136,501.00","$484,665.61",,,
3,121393007,Lehigh Career & Technical Institute,Lehigh,"$5,072,717.14",,,,,,"$2,906,504.33",,,,,,,,,,,,,,,,,,,,,,"$122,699.88",,"$4,914.10",,"$449,639.45","$1,588,959.38",,,
3,118408707,West Side CTC,Luzerne,"$1,125,603.54",,,,,,"$419,497.44",,,,,,,,,,,,,,"$8,250.61",,,,,,,,"$23,736.00",,,,"$138,320.91","$535,798.58",,,
3,118408607,Wilkes-Barre Area CTC,Luzerne,"$1,576,832.66",,,,,,"$676,781.88",,,,,,,,,,,,,,,,,,,,,,,,,,"$205,315.75","$694,735.03",,,
3,117414807,Lycoming CTC,Lycoming,"$387,106.25",,,,,,"$239,052.22",,,,,,,,,,,,,,,,,,,,,,"$22,674.08",,,,"$26,397.28","$98,982.67",,,
3,109420107,Seneca Highlands Career and Technical Center,McKean,"$525,967.43",,,,,,"$314,868.96",,,,,,,,,,,,,,,,,,,,,,"$16,365.89",,,,"$39,714.54","$155,018.04",,,
3,104435107,Mercer County Career Center,Mercer,"$848,768.14",,,,,,"$435,222.69",,,,,,,,,,,,,,,,,,,,,,"$22,350.91",,,,"$85,332.52","$305,862.02",,,
3,111444307,Mifflin County Academy of Science and Technology,Mifflin,"$544,189.52",,,,,,"$292,381.95",,,,,,,,,,,,,,,,,,,,,,"$16,532.46",,,,"$52,232.66","$183,042.45",,,
3,120454507,Monroe Career & Tech Inst,Monroe,"$1,680,656.19",,,,,,"$802,044.85",,,,,,,,,,,,,,,,,,,,,,"$42,264.11",,,,"$183,667.10","$652,680.13",,,
3,123460957,Central Montco Technical High School,Montgomery,"$963,569.41",,,,,,"$341,622.29",,,,,,,,,,,,,,,,,,,,,,"$26,489.17",,,,"$129,198.80","$466,259.15",,,
3,123463507,Eastern Center for Arts & Technology,Montgomery,"$1,080,384.05",,,,,,"$426,068.59",,,,,,,,,,,,,,,,,,,,,,"$22,344.23",,,,"$143,506.16","$488,465.07",,,
3,123465507,North Montco Tech Career Center,Montgomery,"$1,788,167.84",,,,,,"$701,455.98",,,,,,,,,,,,,,,,,,,,,,"$50,763.32",,,,"$501,330.67","$534,617.87",,,
3,123469007,Western Montgomery CTC,Montgomery,"$773,193.35",,,,,,"$332,207.00",,,,,,,,,,,,,,,,,,,,,,"$24,502.31",,,,"$88,937.54","$327,546.50",,,
3,120481107,Bethlehem AVTS,Northampton,"$1,588,571.67",,,,,,"$767,741.95",,,,,,,,,,,,,,,,,,,,,,"$52,008.89",,,,"$166,278.56","$602,542.27",,,
3,120483007,Career Institute of Technology,Northampton,"$1,114,932.05",,,,,,"$487,762.55",,,,,,,,,,,,,,,,,,,,,,"$51,028.88",,,,"$129,181.14","$446,959.48",,,
3,116495207,Northumberland County CTC,Northumberland,"$374,421.10",,,,,,"$159,474.12",,,,,,,,,,,,,,,,,,,,,,"$11,163.01",,,,"$40,147.74","$163,636.23",,,
3,126514007,Philadelphia AVTS,Philadelphia,"$8,644,868.38",,,,,,"$5,157,397.70",,,,,,,,,,,,,,,,,,,,,,"$87,201.67",,,,"$801,679.07","$2,598,589.94",,,
3,129546907,Schuylkill Technology Centers,Schuylkill,"$1,274,590.43",,,,,,"$623,065.04",,,,,,,,,,,,,,,,,"$20,446.00",,,,,"$28,624.52",,"$11,486.00",,"$128,871.09","$462,097.78",,,
3,108567807,Somerset County Technology Center,Somerset,"$967,263.73",,,,,,"$404,181.06",,,,,,,"$122,000.22",,,,,,,,,,,$585.75,,,,"$20,739.25",,,,"$88,013.80","$331,743.65",,,
3,119584707,Susquehanna County CTC,Susquehanna,"$916,238.11",,,,,,"$474,838.77",,,,,,,,,,,,,,,,,,,,,,"$22,269.49",,,,"$95,646.28","$323,483.57",,,
3,116606707,SUN Area Technical Institute,Union,"$869,228.97",,,,,,"$395,311.06",,,,,,,,,,,,,,,,,,,,,,"$24,720.00",,,,"$103,426.05","$345,771.86",,,
3,106619107,Venango Technology Center,Venango,"$1,064,845.10",,,,,,"$630,154.37",,,,,,,,,,,,,,,,,,,,,,,,,,"$106,842.57","$327,848.16",,,
3,101634207,Mon Valley CTC,Washington,"$618,783.87",,,,,,"$301,942.09",,,,,,,,,,,,,,,,,,,,,,"$17,515.40",,,,"$67,251.90","$232,074.48",,,
3,101638907,Western Area CTC,Washington,"$880,274.55",,,,,,"$516,071.20",,,,,,,,,,,,,,,,,,,,,,"$24,178.28",,,,"$74,332.26","$265,692.81",,,
3,107651207,Central Westmoreland CTC,Westmoreland,"$1,391,471.00",,,,,,"$880,358.00",,,,,,,,,,,,,,,,,,,,,,"$49,791.00",,,,"$117,972.00","$343,350.00",,,
3,107652207,Eastern Westmoreland CTC,Westmoreland,"$723,940.00",,,,,,"$405,915.00",,,,,,,,,,,,,,,,,"$24,037.00",,,,,"$24,176.00",,"$4,256.00",,"$59,047.00","$206,509.00",,,
3,107656407,Northern Westmoreland CTC,Westmoreland,"$553,007.78",,,,,,"$307,727.83",,,,,,,,,,,,,,,,,,,,,,"$18,594.97",,,,"$50,886.17","$175,798.81",,,
3,112679107,York Co School of Technology,York,"$4,320,670.42",,,,,,"$1,801,089.59",,,,,,,"$237,472.00",,,,,,,"$28,561.98",,,,,,,,"$75,870.66",,,,"$484,495.56","$1,680,313.69","$12,866.94",,
4,197010542,Gettysburg Montessori Charter School,Adams,"$7,312.00",,,,,,,,,,,,,,,,,,,"$6,000.00","$1,312.00",,,,,,,,,,,,,,,,
4,141019741,Vida Charter School,Adams,"$23,325.01",,,,,,,,,$200.00,,,,,,,,,,"$11,000.00","$12,125.01",,,,,,,,,,,,,,,,
4,102020003,Academy CS,Allegheny,"$219,843.00",,,,,,,,,,,,,,,,,,,,$901.00,,,,,,,,,,"$215,579.00","$3,363.00",,,,,
4,102020001,City CHS,Allegheny,"$17,461.00",,,,,,,,,,,,,,,,,,,,"$17,461.00",,,,,,,,,,,,,,,,
4,199025446,Environmental Charter School at Frick Park,Allegheny,"$26,694.00",,,,,,,,,,,,,,,,,,,"$3,233.00",$491.00,,,,,,,"$22,970.00",,,,,,,,,
4,102023217,Hill House Passport Academy Charter School,Allegheny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,102023030,Manchester Academic CS,Allegheny,"$42,380.00",,,,,,,,,,,,,,,,,,,"$18,196.00","$17,864.00",,,,,,,,,,,"$6,320.00",,,,,
4,103022481,Penn Hills Charter School of Entrepreneurship,Allegheny,"$62,304.55",,,,,,,,,,,,,,,,,,,"$34,681.15","$5,087.40",,,,,,,"$22,536.00",,,,,,,,,
4,115220003,Pennsylvania Distance Learning CS,Allegheny,"$22,137.00",,,,,,,,,,,,,,,,,,,,"$10,052.00",,,,,,,"$12,085.00",,,,,,,,,
4,103024952,Propel CS - Hazelwood,Allegheny,"$20,765.00",,,,,,,,,,,,,,,,,,,"$17,349.00","$3,416.00",,,,,,,,,,,,,,,,
4,160028259,Propel CS-Braddock Hills,Allegheny,"$149,366.00",,,,,,,,,,,,,,,,,,,"$97,794.00","$13,919.00",,,,,,,"$37,653.00",,,,,,,,,
4,103020005,Propel CS-East,Allegheny,"$83,728.00",,,,,,,,,,,,,,,,,,,"$48,378.00","$7,554.00",,,,,,,"$27,796.00",,,,,,,,,
4,103020002,Propel CS-Homestead,Allegheny,"$121,967.00",,,,,,,,,,,,,,,,,,,"$70,027.00","$10,403.00",,,,,,,"$41,537.00",,,,,,,,,
4,103020003,Propel CS-McKeesport,Allegheny,"$98,219.00",,,,,,,,,,,,,,,,,,,"$54,966.00","$7,327.00",,,,,,,"$35,926.00",,,,,,,,,
4,103020004,Propel CS-Montour,Allegheny,"$36,718.00",,,,,,,,,,,,,,,,,,,"$16,359.00","$8,501.00",,,,,,,"$11,858.00",,,,,,,,,
4,103028192,Propel CS-Northside,Allegheny,"$48,994.00",,,,,,,,,,,,,,,,,,,"$30,809.00","$6,483.00",,,,,,,"$11,702.00",,,,,,,,,
4,103024162,Propel CS-Pitcairn,Allegheny,"$32,410.00",,,,,,,,,,,,,,,,,,,"$13,128.00","$6,823.00",,,,,,,"$12,459.00",,,,,,,,,
4,103023410,Spectrum CS,Allegheny,$959.00,,,,,,,,,,,,,,,,,,,,$959.00,,,,,,,,,,,,,,,,
4,103023090,Urban Academy of Greater Pittsburgh CS,Allegheny,"$27,100.95",,,,,,,,,,,,,,,,,,,"$14,623.36","$2,073.59",,,,,,,"$10,404.00",,,,,,,,,
4,102023080,Urban Pathways 6-12 CS,Allegheny,"$38,949.02",,,,,,,,,,,,,,,,,,,"$33,366.62","$5,582.40",,,,,,,,,,,,,,,,
4,103028246,Urban Pathways K-5 College Charter School,Allegheny,"$17,947.23",,,,,,,,,,,,,,,,,,,"$13,287.52","$4,659.71",,,,,,,,,,,,,,,,
4,103020368,Young Scholars of McKeesport Charter School,Allegheny,"$10,628.00",,,,,,,,,,,,,,,,,,,"$10,628.00",,,,,,,,,,,,,,,,,
4,103025206,Young Scholars of Western Pennsylvania CS,Allegheny,"$46,684.00",,,,,,,,,,,,,,,,,,,"$29,450.00","$4,831.00",,,,,,,"$12,403.00",,,,,,,,,
4,127046517,Baden Academy CS,Beaver,"$51,053.87",,,,,,,,,,,,,,,,,,,"$47,740.61","$3,313.26",,,,,,,,,,,,,,,,
4,127040001,Beaver Area Academic CS,Beaver,"$1,079.60",,,,,,,,,,,,,,,,,,,,"$1,079.60",,,,,,,,,,,,,,,,
4,127040002,Lincoln Park Performing Arts CS,Beaver,"$12,240.00",,,,,,,,,,,,,,,,,,,,"$12,240.00",,,,,,,,,,,,,,,,
4,127043430,Pennsylvania Cyber CS,Beaver,"$1,107,131.34",,,,,,,,,,,,,,,,,,,,"$170,620.34",,,,,,,"$936,511.00",,,,,,,,,
4,108057079,HOPE for Hyndman CS,Bedford,"$45,999.73",,,,,,,,,,,,,,,,,,,,"$11,000.10",,,,,,,"$20,385.00",,,,"$8,296.70",,,"$6,317.93",,
4,114060392,I-LEAD Charter School,Berks,"$167,527.00",,,,,,,,,$360.00,,,,,,,,,,"$108,163.00","$12,106.00",,,,,,,"$34,558.00",,,,"$12,340.00",,,,,
4,108070001,Central PA Digital Learning Foundation CS,Blair,"$5,871.32",,,,,,,,,,,,,,,,,,,,"$5,871.32",,,,,,,,,,,,,,,,
4,122093460,Bucks County Montessori CS,Bucks,"$3,641.70",,,,,,,,,,,,,,,,,,,,"$3,641.70",,,,,,,,,,,,,,,,
4,122090001,Center for Student Learning CS at Pennsbury,Bucks,"$2,641.82",,,,,,,,,,,,,,,,,,,,"$2,641.82",,,,,,,,,,,,,,,,
4,122093140,School Lane CS,Bucks,"$45,216.91",,,,,,,,,,,,,,,,,,,"$8,209.25","$18,033.66",,,,,,,"$18,974.00",,,,,,,,,
4,110143060,Centre Learning Community CS,Centre,"$3,630.00",,,,,,,,,,,,,,,,,,,,"$3,630.00",,,,,,,,,,,,,,,,
4,110143120,Nittany Valley CS,Centre,$801.00,,,,,,,,,,,,,,,,,,,,$801.00,,,,,,,,,,,,,,,,
4,110143310,Wonderland CS,Centre,"$3,220.00",,,,,,,,,,,,,,,,,,,,"$3,220.00",,,,,,,,,,,,,,,,
4,110140001,Young Scholars of Central PA CS,Centre,"$10,887.00",,,,,,,,,,,,,,,,,,,"$5,116.00","$5,771.00",,,,,,,,,,,,,,,,
4,124150002,21st Century Cyber CS,Chester,"$40,142.91",,,,,,,,,,,,,,,,,,,,"$14,396.91",,,,,,,"$25,746.00",,,,,,,,,
4,125230001,Achievement House CS,Chester,"$64,173.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$14,173.00",,,"$50,000.00",,,,,,
4,126510020,Agora Cyber CS,Chester,"$384,261.96",,,,,,,,,,,,,,,,,,,,"$210,428.96",,,,,,,"$173,833.00",,,,,,,,,
4,124150003,Avon Grove CS,Chester,"$120,504.00",,,,,,,,,,,,,,,,,,,,"$29,822.00",,,,,,,"$90,682.00",,,,,,,,,
4,124152880,Chester Co Family Academy CS,Chester,$455.00,,,,,,,,,,,,,,,,,,,,$455.00,,,,,,,,,,,,,,,,
4,124153320,Collegium CS,Chester,"$75,890.00",,,,,,,,,,,,,,,,,,,"$28,627.00","$43,843.00",,,,,,,,,,,,,,,,"$3,420.00"
