Cat,AUN,school_district,county,total_local_rev,real_estate_revenue,Interim Real Estate Taxes 6112,Public Utility Realty Tax 6113,Payment in Lieu State & Local 6114,Payment in Lieu Federal 6115,"Per Capita, Section 679 6120",Current Act 1 Earned Income Tax 6131,Current Act 511 Per Capita Taxes 6141,Current Act 511 Occupation Taxes-Flat Rate 6142,Current Act 511 Local Services Taxes 6143,Current Act 511 Business Privilege Taxes-Flat Rate 6145,Current Act 511 Mechanical Device Taxes-Flat Rate 6146,Current Act 511 Taxes-Other Flat Rate Assessments 6149,Current Act 511 Earned Income Taxes 6151,Current Act 511 Occupation Taxes 6152,Current Act 511 Real Estate Transfer Taxes 6153,Current Act 511 Amusement Taxes 6154,Current Act 511 Business Privilege Taxes 6155,Current Act 511 Mechanical Device Taxes-Percentage 6156,Current Act 511 Mercantile Taxes 6157,Current Act 511 Taxes-Other Proportional Assessments 6159,Earned Income Tax 6161,Liquor Sales Tax 6162,Cigarette Tax 6163,Sales and Use Tax 6164,Business Use & Occupancy Tax 6166,Non-Business Income Tax 6167,Real Estate Transfer Tax 6168,Current Mercantile Taxes 6169,Delinquent Taxes 6400,Earnings on Investments 6500,Food Service Revenue 6600,Revenue from District Activities 6700,Revenue from Local Gov't Units 6810,State Revenue from Other Public Schools 6821,State Revenue from Intermediate Sources 6829,Federal Revenue from Other PA Public Schools  6831,Federal IDEA Revenue Received as Pass Through 6832,ARRA - IDEA Revenue received as Pass Through 6833,ARRA - Title I Revenue Received as Pass Through 6835,ARRA - Race to the Top Revenue Received as Pass Through 6836,Federal Revenue from Intermediate Sources 6839,Other Revenue from Intermediate Sources 6890,Rentals 6910,Contributions from Private Sources 6920,Regular Day School Tuition 6941,Summer School Tuition 6942,Adult Education Tuition 6943,Receipts from Other LEAs in PA - Education 6944,Receipts from Out-of-State LEAs 6945,Receipts From Member Districts – AVTS / Special Program Jointure Only 6946,Other Tuition from Patrons 6949,Transportation Services Provided Other PA LEAs 6961,All Other Services Provided Other PA LEAs 6962,All Other Services Provided Other Govt's and LEAs Not Specified Elsewhere 6969,Services Provided Other Funds 6970,Revenue from Community Services Activities 6980,Refunds of a Prior Year Expenditure 6991,Energy Efficiency Revenues and Incentives 6992,Other Revenues Not Specified Elsewhere 6999
1,102027451,Pittsburgh SD,Allegheny,"$305,958,887.89","$155,297,126.59",$0.00,"$350,036.35","$278,996.16",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$106,255,661.65",$0.00,$0.00,$0.00,$0.00,$0.00,"$11,603,825.13",$29.16,"$17,620,550.94","$756,744.49",$0.00,"$1,150,563.79",$0.00,"$1,177,023.47",$0.00,"$365,886.58",$0.00,$0.00,$0.00,$0.00,"$597,131.01",$0.00,"$286,102.35","$7,196,011.44","$13,508.94",$150.00,$0.00,"$1,514,972.10",$0.00,$0.00,"$315,145.08",$0.00,$0.00,$0.00,"$525,811.67",$0.00,"$168,808.66",$0.00,"$484,802.33"
1,103027503,Plum Borough SD,Allegheny,"$31,412,551.53","$25,091,788.43","$167,537.79","$38,027.52",$0.00,$0.00,"$82,152.70",,"$82,051.87",$0.00,"$31,000.24",$0.00,$0.00,$0.00,"$3,579,440.16",$0.00,"$278,318.26",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,083,367.25","$10,011.75",$0.00,"$96,014.54",$0.00,"$25,604.00",$0.00,$0.00,"$463,192.00",$0.00,$0.00,$375.00,$0.00,$0.00,"$8,513.40","$21,269.40","$8,270.00",$0.00,$0.00,"$118,692.89",$0.00,$0.00,$0.00,"$25,443.07",$0.00,$0.00,$0.00,"$32,557.59","$153,812.08",$0.00,"$15,111.59"
1,103027753,Quaker Valley SD,Allegheny,"$36,755,817.00","$29,118,221.00","$174,996.00","$43,605.00","$419,446.00",$0.00,"$35,878.00",,"$35,878.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$4,347,003.00",$0.00,"$594,412.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,373,021.00","$30,704.00",$0.00,"$11,556.00",$0.00,$0.00,$0.00,$0.00,"$274,012.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$129,310.00","$23,771.00","$132,529.00","$11,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$275.00
1,103028203,Riverview SD,Allegheny,"$14,665,986.82","$11,617,529.31",$0.00,"$15,503.64",$0.00,$0.00,$0.00,,$0.00,$0.00,"$21,988.84",$0.00,$0.00,$0.00,"$1,232,812.63",$0.00,"$176,878.72",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,306,679.01","$3,969.10",$0.00,"$25,316.96",$0.00,$0.00,$0.00,"$3,836.40","$178,918.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$11,013.87","$6,005.45",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$65,534.89"
1,103028302,Shaler Area SD,Allegheny,"$48,525,157.49","$40,213,410.28",$0.00,"$57,727.84",$0.00,$0.00,$0.00,,$0.00,$0.00,"$31,133.11",$0.00,$0.00,$0.00,"$4,852,178.46",$0.00,"$415,838.79",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,983,032.00","$25,161.82",$0.00,"$58,601.23",$0.00,$0.00,$0.00,$0.00,"$795,873.74",$0.00,$0.00,"$12,802.00",$0.00,$0.00,$642.00,"$1,700.00",$0.00,"$6,461.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$55,572.00","$8,708.00",$0.00,"$6,315.22"
1,103028653,South Allegheny SD,Allegheny,"$6,905,734.46","$4,676,754.17",$0.00,"$7,598.57",$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$998,339.32",$0.00,"$37,372.31",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$637,754.30","$99,299.93",$0.00,"$23,103.72","$20,000.00",$0.00,$0.00,$0.00,"$340,681.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$10,791.21","$3,815.27",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,751.25",$0.00,"$44,473.41"
1,103028703,South Fayette Township SD,Allegheny,"$35,756,328.94","$28,829,105.74","$1,404,870.31","$40,803.98",$0.00,$0.00,"$42,725.90",,"$42,725.90",$0.00,"$21,125.90",$0.00,$0.00,$0.00,"$2,900,736.35",$0.00,"$607,781.30",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,027,326.75","$78,730.25",$0.00,"$16,907.00",$0.00,$0.00,$0.00,$0.00,"$230,436.66",$0.00,$0.00,$0.00,$0.00,$0.00,"$54,620.75",$0.00,$454.52,$0.00,$0.00,"$109,556.06",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,475.00","$3,155.23","$63,529.83","$278,261.51"
1,103028753,South Park SD,Allegheny,"$18,485,786.85","$14,841,458.00","$51,248.00","$21,194.00",$0.00,$0.00,"$37,794.00",,"$38,686.00",$0.00,"$11,541.04",$0.00,$0.00,$0.00,"$1,894,709.65",$0.00,"$158,057.00","$34,387.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$773,977.25","$3,653.00",$0.00,"$97,783.59",$0.00,$0.00,$0.00,$0.00,"$226,699.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$11,610.23",$0.00,"$75,804.06",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,846.18",$0.00,$0.00,"$57,269.16",$0.00,"$138,069.69"
1,103028833,Steel Valley SD,Allegheny,"$16,422,632.98","$11,627,481.86",$0.00,"$18,876.15","$16,096.79",$863.63,$0.00,,$0.00,$0.00,"$34,901.80",$0.00,$0.00,$0.00,"$1,483,670.57",$0.00,"$256,776.81","$37,358.20",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,310,595.42","$4,022.85",$0.00,"$25,309.00",$0.00,$0.00,$0.00,$0.00,"$394,475.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$655,641.69","$526,556.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,512.00",$0.00,"$19,495.21"
1,103028853,Sto-Rox SD,Allegheny,"$8,223,705.19","$5,899,145.49",$0.00,"$8,614.17",$0.00,$0.00,$0.00,,$0.00,$0.00,"$18,016.23",$0.00,$0.00,$0.00,"$807,879.37",$0.00,"$82,375.72",$0.00,$0.00,$0.00,"$71,422.15",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$657,371.14","$59,580.45",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$400,737.99",$0.00,$0.00,$0.00,$0.00,$0.00,"$85,416.94","$11,380.00","$5,304.78",$0.00,$0.00,$0.00,$0.00,$0.00,$420.00,$0.00,$0.00,$0.00,$0.00,$0.00,$622.46,$0.00,"$115,418.30"
1,103029203,Upper Saint Clair SD,Allegheny,"$53,036,969.12","$44,007,970.13","$26,848.14","$60,674.79",$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,029,537.39",$0.00,"$578,493.95",$0.00,$0.00,$0.00,"$298,034.69",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$921,886.15","$21,002.47",$0.00,"$167,595.38",$0.00,$0.00,$0.00,$0.00,"$626,472.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$290,110.81","$236,847.59",$0.00,"$69,443.46",$0.00,"$20,927.90",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$477,478.51",$0.00,"$203,645.76"
1,103029403,West Allegheny SD,Allegheny,"$41,943,648.35","$33,764,130.73","$376,915.38","$48,796.80","$353,970.00",$0.00,$0.00,,$0.00,$0.00,"$121,544.37",$0.00,$0.00,"$955,708.76","$3,516,929.15",$0.00,"$572,636.13",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,289,680.38","$29,320.67",$0.00,"$204,535.69",$0.00,$0.00,$0.00,$0.00,"$463,303.00",$0.00,$0.00,"$6,881.64",$0.00,$0.00,"$18,782.15","$5,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$139,198.82",$0.00,"$76,064.68"
1,103029553,West Jefferson Hills SD,Allegheny,"$31,338,292.81","$23,695,349.97","$555,515.42","$34,134.11",$0.00,$0.00,$0.00,,$0.00,$0.00,"$44,958.75",$0.00,$0.00,$0.00,"$2,930,631.89",$0.00,"$346,455.21",$0.00,"$1,422,416.27",$0.00,"$282,947.48",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,504,436.56","$52,896.04",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$247,335.80",$0.00,$0.00,$0.00,$0.00,$0.00,"$45,647.47","$23,333.67",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$61,205.27",$0.00,"$91,028.90"
1,103029603,West Mifflin Area SD,Allegheny,"$33,096,604.52","$23,386,654.51",$0.00,"$32,258.27","$467,576.44",$0.00,$0.00,,$0.00,$0.00,"$68,048.18",$0.00,$0.00,$0.00,"$2,071,250.74",$0.00,"$247,929.36","$411,799.38","$634,353.30",$0.00,"$618,656.04",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,618,486.22","$3,868.65",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$596,469.50",$0.00,$0.00,"$18,803.88",$0.00,$0.00,"$27,460.00",-$575.84,"$2,565,720.71",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,278.00","$2,249.94",$0.00,"$317,317.24"
1,103029803,Wilkinsburg Borough SD,Allegheny,"$13,614,925.00","$10,104,600.29",$0.00,"$15,445.00","$4,844.22",$0.00,$0.00,,$0.00,$0.00,"$11,950.74",$0.00,$0.00,$0.00,"$1,293,840.58",$0.00,"$77,227.47",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,727,006.53","$1,299.20",$0.00,"$1,675.00",$0.00,$0.00,$0.00,$0.00,"$244,761.00",$0.00,$0.00,$0.00,$0.00,$0.00,$105.00,"$42,541.93",$0.00,$0.00,$0.00,"$37,567.18",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$52,060.86"
1,103029902,Woodland Hills SD,Allegheny,"$49,297,087.41","$38,976,613.93",$0.00,"$61,223.56","$38,290.83",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,911,819.97",$0.00,"$382,387.70",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,352,150.57","$26,321.96",$0.00,"$35,895.21",$0.00,$0.00,$0.00,"$5,765.17","$807,034.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$31,393.58","$241,852.89",$0.00,$0.00,$0.00,"$1,233.56",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$67,203.06",$0.00,"$357,901.42"
1,128030603,Apollo-Ridge SD,Armstrong,"$8,475,614.35","$6,047,575.67",$0.00,"$9,317.95","$12,772.02",$0.00,"$20,379.32",,"$20,379.31",$0.00,"$9,884.56",$0.00,$0.00,$0.00,"$620,111.61",$0.00,"$56,712.56",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,147,801.93","$13,795.55",$0.00,"$47,631.58",$0.00,$0.00,$0.00,$0.00,"$224,464.32",$0.00,$0.00,$0.00,$750.00,$0.00,"$1,434.96","$5,947.63",$170.00,$0.00,$0.00,"$136,427.66",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$91,827.14",$0.00,"$8,230.58"
1,128030852,Armstrong SD,Armstrong,"$35,921,694.90","$28,329,425.50","$37,557.31","$40,975.32","$32,324.46",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,867,639.20",$0.00,"$355,439.21",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,956,488.60","$25,363.21",$0.00,"$90,307.58",$0.00,$0.00,$0.00,$0.00,"$762,545.76",$0.00,$0.00,$0.00,$0.00,$0.00,"$15,195.00",$0.00,"$5,580.00","$16,975.00",$0.00,"$240,716.39",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$91,826.36","$20,737.87","$32,598.13"
1,128033053,Freeport Area SD,Armstrong,"$14,906,504.06","$11,917,738.31",$0.00,"$16,525.41","$11,390.39",$0.00,$0.00,,$0.00,$0.00,"$14,789.44",$0.00,$0.00,$0.00,"$1,632,436.47",$0.00,"$198,999.45",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$699,484.56","$4,471.45",$0.00,"$61,436.00",$0.00,$0.00,$0.00,$0.00,"$198,056.15",$0.00,$0.00,$0.00,$0.00,$0.00,"$17,953.70","$32,541.35","$11,633.62",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$78,067.51",$0.00,"$10,980.25"
1,128034503,Leechburg Area SD,Armstrong,"$5,663,652.76","$4,560,948.24",$0.00,"$6,868.08","$10,357.80",$0.00,$0.00,,$0.00,$0.00,"$4,065.12",$0.00,$0.00,$0.00,"$378,629.72",$0.00,"$39,394.69",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$471,439.04","$5,377.92",$0.00,"$14,475.00",$0.00,$0.00,$0.00,$0.00,"$135,697.26",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,620.76","$27,310.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,401.14",$0.00,"$4,067.99"
1,127040503,Aliquippa SD,Beaver,"$6,198,535.29","$4,365,784.44",$0.00,"$7,266.17","$89,032.65",$0.00,"$13,374.98",,$0.00,$0.00,"$8,158.05",$0.00,$0.00,$0.00,"$622,717.24",$0.00,"$64,029.19",$0.00,$0.00,$0.00,"$55,530.71",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$543,729.83",$65.64,$0.00,"$41,237.12",$0.00,"$13,000.00",$0.00,$0.00,"$234,484.33",$0.00,$0.00,$0.00,$0.00,$0.00,"$104,067.86","$1,646.70",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,376.30",$0.00,"$22,034.08"
1,127040703,Ambridge Area SD,Beaver,"$22,783,891.87","$17,023,519.30",$0.00,"$21,464.21","$10,213.92",$0.00,"$46,857.25",,"$46,871.95",$0.00,"$27,059.63",$0.00,$0.00,$0.00,"$2,581,655.73",$0.00,"$252,505.45",$0.00,$0.00,$0.00,"$156,380.51",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,608,322.41","$6,389.68",$0.00,"$97,029.00",$0.00,$0.00,$0.00,$0.00,"$459,531.18",$0.00,$0.00,$0.00,$0.00,$0.00,"$45,285.50",$0.00,$0.00,$0.00,$0.00,"$96,450.92",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,520.97",$0.00,"$300,834.26"
1,127041203,Beaver Area SD,Beaver,"$17,178,603.24","$13,381,694.08",$0.00,"$19,833.20","$20,427.92",$0.00,"$25,498.10",,"$25,498.10",$0.00,"$36,174.26",$0.00,$0.00,$0.00,"$1,989,757.87",$0.00,"$308,826.51",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$487,410.32",$284.33,$0.00,"$139,700.10",$0.00,$0.00,$400.00,$0.00,"$230,767.00",$0.00,$0.00,"$10,962.00",$0.00,$0.00,"$36,382.03","$18,661.16","$20,082.49",$0.00,$0.00,"$4,834.71",$0.00,$0.00,$0.00,"$72,473.84",$0.00,"$333,922.00",$0.00,$150.00,"$9,571.94",$0.00,"$5,291.28"
1,127041503,Big Beaver Falls Area SD,Beaver,"$8,083,343.00","$5,497,834.00",$0.00,"$9,832.00","$58,120.00",$0.00,"$21,932.00",,"$21,932.00",$0.00,"$21,340.00",$0.00,"$7,154.00",$0.00,"$911,098.00",$0.00,"$89,711.00",$0.00,$0.00,$0.00,"$127,529.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$851,814.00","$9,838.00",$0.00,"$36,595.00",$0.00,$0.00,$0.00,$0.00,"$205,916.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$29,362.00",$0.00,"$1,950.00",$0.00,$0.00,"$13,409.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$167,977.00"
1,127041603,Blackhawk SD,Beaver,"$17,501,128.00","$13,351,869.00","$70,488.00","$21,952.00","$3,406.00",$0.00,"$40,079.00",,"$40,079.00",$0.00,"$40,150.00",$0.00,$0.00,$0.00,"$2,406,061.00",$0.00,"$210,490.00","$34,285.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$791,802.00","$11,596.00",$0.00,"$65,464.00",$0.00,$0.00,$0.00,"$4,887.00","$264,066.00",$0.00,$0.00,"$6,931.00",$0.00,$0.00,"$67,227.00",$0.00,$0.00,"$4,920.00",$0.00,"$15,914.00",$0.00,$0.00,"$8,087.00","$9,976.00",$0.00,$0.00,$0.00,$0.00,"$3,810.00",$0.00,"$27,589.00"
1,127042003,Central Valley SD,Beaver,"$17,044,367.26","$12,822,337.11",$0.00,"$20,164.72","$74,382.75",$0.00,$0.00,,$0.00,$0.00,"$38,027.61",$0.00,$0.00,$0.00,"$2,181,656.93",$0.00,"$532,894.31",$0.00,$0.00,$0.00,"$318,836.88",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$510,793.17","$4,637.98",$0.00,"$50,637.00",$0.00,$0.00,$0.00,"$244,107.00","$5,357.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$19,920.00",$0.00,$0.00,$0.00,$0.00,"$4,940.70",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$138,919.75",$0.00,"$76,754.35"
1,127042853,Freedom Area SD,Beaver,"$8,090,130.42","$5,579,181.18","$17,458.08","$8,617.05","$2,951.68",$0.00,$0.00,,$0.00,$0.00,"$12,213.75",$0.00,$0.00,$0.00,"$1,277,195.18",$0.00,"$106,661.42",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$603,939.67","$9,923.37",$0.00,"$21,076.75",$0.00,$0.00,$0.00,$0.00,"$212,950.60",$0.00,$0.00,$0.00,$0.00,$0.00,"$12,983.50","$4,037.79",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$179,979.14",$0.00,"$40,961.26"
1,127044103,Hopewell Area SD,Beaver,"$18,218,096.16","$13,940,886.05","$27,201.65","$21,658.95","$21,876.76",$0.00,$0.00,,$0.00,$0.00,"$22,406.50",$0.00,$0.00,$0.00,"$2,210,138.57",$0.00,"$236,476.17",$0.00,$0.00,$0.00,"$88,111.88",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$970,481.54","$20,246.45",$0.00,"$36,182.96",$0.00,$0.00,$0.00,$0.00,"$345,239.20",$0.00,$0.00,$0.00,$0.00,$0.00,"$19,799.24","$10,200.00",$0.00,$0.00,$0.00,"$110,344.21",$0.00,$0.00,"$51,727.97","$22,192.38",$0.00,$0.00,$0.00,"$12,638.07","$11,350.04",$0.00,"$38,937.57"
1,127045303,Midland Borough SD,Beaver,"$951,394.41","$523,198.83",$0.00,$891.14,"$5,352.93",$0.00,$0.00,,$0.00,$0.00,"$3,776.66",$0.00,$0.00,$0.00,"$173,044.19",$0.00,"$27,529.48",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$77,751.13","-$1,522.70",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$88,512.50","$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,534.43",$0.00,"$21,325.82"
1,127045653,New Brighton Area SD,Beaver,"$6,406,237.09","$4,331,582.70",$0.00,"$7,267.89","$10,707.73",$0.00,"$22,317.45",,"$22,317.45",$0.00,"$11,209.09",$0.00,$0.00,$0.00,"$927,479.59",$0.00,"$63,989.97",$0.00,"$117,744.26",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$440,696.43","$5,597.43",$0.00,"$17,894.58",$0.00,$0.00,"$27,858.91","$197,016.00","$4,465.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$27,000.00","$10,685.56","$6,888.89","$7,025.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$88,637.30",$1.64,$0.00,"$57,854.22"
1,127045853,Riverside Beaver County SD,Beaver,"$9,140,805.84","$6,928,886.01","$16,886.93","$11,345.73",$210.00,$0.00,"$22,000.77",,"$35,070.07",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,136,846.42",$0.00,"$89,534.19",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$588,144.09","$1,893.33",$0.00,"$35,146.45",$0.00,$0.00,$0.00,"$4,579.97","$210,471.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$12,581.00",$791.00,$0.00,"$11,787.50",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$34,631.38",$0.00,$0.00
1,127046903,Rochester Area SD,Beaver,"$5,426,563.00","$3,698,832.00",$0.00,"$5,496.00","$11,659.00",$0.00,$0.00,,"$21,925.00","$8,564.00","$13,417.00",$0.00,$0.00,$0.00,"$556,764.00",$0.00,"$37,052.00",$0.00,"$22,371.00",$0.00,"$97,735.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$487,022.00","$1,466.00",$0.00,"$14,435.00",$0.00,$0.00,$0.00,"$1,037.00","$163,552.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$24,528.00",$584.00,$0.00,$0.00,$0.00,"$238,970.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,483.00",$0.00,"$7,671.00"
1,127047404,South Side Area SD,Beaver,"$7,945,501.00","$6,419,361.00",$0.00,"$9,479.00","$23,111.00",$0.00,$0.00,,$0.00,$0.00,"$23,117.00",$0.00,$0.00,$0.00,"$807,972.00",$0.00,"$48,722.00",$0.00,"$10,747.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$349,147.00","$8,830.00",$0.00,"$68,760.00",$0.00,$0.00,$0.00,$0.00,"$111,486.00",$0.00,$0.00,$0.00,"$1,500.00",$0.00,$0.00,"$38,455.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,400.00",$0.00,"$23,414.00"
1,127049303,Western Beaver County SD,Beaver,"$4,227,073.00","$2,852,442.00",$0.00,"$4,681.00","$2,324.00",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$586,936.00",$0.00,"$65,218.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$230,334.00","$100,906.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$110,394.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",$0.00,$0.00,"$39,900.00",$0.00,$0.00,$622.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$130,595.00",$0.00,"$100,221.00"
